user_id,total_transactions,total_quantity,avg_rating_given,std_rating_given,unique_products_bought,avg_quantity_per_txn,first_purchase,last_purchase,days_since_last_purchase,purchase_frequency,total_events,total_sessions,avg_page_duration,unique_products_viewed,cart_adds,searches,engagement_score,age,gender_encoded,location_encoded,is_premium,age_normalized,days_since_signup,conversion_rate
U0454,3,9.0,3.333333333333333,0.5773502691896257,3,3.0,2024-02-09 07:44:00,2024-11-11 19:01:00,616,0.3249097472924188,31,31,28.225806451612904,29,5,2,24.56774193548387,43,1,4,False,0.5434782608695652,1017,0.1034482758620689
U0455,14,39.0,4.071428571428571,0.91687476825319,14,2.7857142857142856,2024-01-30 05:33:00,2024-10-27 02:48:00,631,1.5498154981549817,20,20,24.4,20,3,1,17.92,33,1,2,False,0.3260869565217391,597,0.7
U0456,18,44.0,4.111111111111111,0.8323523637957303,16,2.4444444444444446,2024-01-19 05:16:00,2024-12-18 06:27:00,579,1.611940298507463,36,36,31.75,34,7,6,28.525,54,0,9,False,0.782608695652174,995,0.4705882352941176
U0457,8,16.0,3.875,1.3562026818605375,8,2.0,2024-01-09 20:52:00,2024-12-28 20:09:00,569,0.6779661016949152,24,24,33.875,24,5,1,23.1625,39,0,1,False,0.4565217391304347,766,0.3333333333333333
U0458,8,20.0,4.5,0.7559289460184544,7,2.5,2024-01-08 22:29:00,2024-12-28 22:57:00,568,0.6741573033707865,24,24,40.708333333333336,23,3,7,24.612500000000004,46,0,5,False,0.6086956521739131,717,0.3043478260869565
U0459,11,25.0,4.0,1.0000000000000002,11,2.272727272727273,2024-02-13 18:29:00,2024-12-05 13:04:00,592,1.114864864864865,33,33,35.90909090909091,29,4,3,27.272727272727277,31,1,4,True,0.2826086956521739,1079,0.3793103448275862
U0460,7,18.0,2.7142857142857144,1.2535663410560174,7,2.571428571428572,2024-03-17 04:47:00,2024-12-10 11:24:00,587,0.7806691449814126,31,31,25.677419354838708,29,7,3,24.20322580645161,45,0,1,False,0.5869565217391305,1195,0.2413793103448276
U0461,11,32.0,3.4545454545454546,1.0357254813546264,10,2.909090909090909,2024-01-21 17:52:00,2024-11-27 16:16:00,600,1.0610932475884245,29,29,26.13793103448276,27,4,5,22.741379310344826,22,0,8,False,0.0869565217391304,743,0.3703703703703703
U0462,8,22.0,3.25,0.8864052604279182,7,2.75,2024-01-17 09:24:00,2024-12-23 09:11:00,574,0.7038123167155425,28,28,38.25,25,4,3,25.675,64,0,7,False,1.0,1009,0.28
U0463,13,30.0,3.230769230769231,1.1657505560686463,13,2.3076923076923075,2024-01-17 00:32:00,2024-12-11 16:32:00,586,1.181818181818182,40,39,29.075,36,3,4,28.5225,47,1,9,False,0.6304347826086957,1130,0.3611111111111111
U0464,9,27.0,4.111111111111111,0.6009252125773314,9,3.0,2024-01-02 06:48:00,2024-11-30 04:32:00,597,0.8108108108108109,27,27,38.07407407407408,27,3,3,25.522222222222226,63,2,3,False,0.9782608695652174,676,0.3333333333333333
U0465,15,42.0,3.8,1.3201731488169055,15,2.8,2024-02-24 04:42:00,2024-12-30 07:18:00,567,1.4469453376205788,29,29,21.93103448275862,28,1,1,21.079310344827583,22,0,1,False,0.0869565217391304,1261,0.5357142857142857
U0466,11,30.0,3.363636363636364,1.12006493318265,11,2.727272727272727,2024-01-02 04:57:00,2024-12-05 20:14:00,592,0.9734513274336284,30,30,19.83333333333333,25,6,5,21.15,29,0,8,False,0.2391304347826087,944,0.44
U0467,12,29.0,3.5,1.5075567228888185,12,2.4166666666666665,2024-01-16 03:29:00,2024-12-15 19:14:00,582,1.0746268656716418,22,22,26.90909090909091,21,3,0,19.472727272727276,33,1,5,True,0.3260869565217391,621,0.5714285714285714
U0468,9,23.0,3.6666666666666665,1.118033988749895,9,2.555555555555556,2024-01-04 06:36:00,2024-10-23 02:57:00,635,0.9215017064846416,24,24,31.33333333333333,23,3,2,21.8,43,1,0,False,0.5434782608695652,1224,0.391304347826087
U0469,7,18.0,4.0,0.5773502691896258,7,2.571428571428572,2024-01-07 18:45:00,2024-12-20 04:24:00,577,0.603448275862069,21,21,19.047619047619047,21,2,1,16.614285714285714,43,0,3,True,0.5434782608695652,649,0.3333333333333333
U0470,12,28.0,3.1666666666666665,1.337115846843043,12,2.333333333333333,2024-01-01 14:37:00,2024-12-29 02:03:00,568,0.9917355371900828,31,31,21.32258064516129,30,4,1,22.496774193548383,38,1,0,True,0.4347826086956521,944,0.4
U0471,10,33.0,3.5,0.97182531580755,9,3.3,2024-02-29 06:53:00,2024-10-22 23:05:00,635,1.2658227848101264,27,25,32.111111111111114,25,1,1,22.933333333333334,56,0,5,True,0.8260869565217391,1227,0.36
U0472,13,35.0,4.0,0.816496580927726,13,2.6923076923076925,2024-01-20 15:49:00,2024-11-05 10:37:00,622,1.3448275862068966,26,26,29.57692307692308,26,6,3,23.07307692307692,53,0,8,False,0.7608695652173914,872,0.5
U0473,12,33.0,4.083333333333333,0.7929614610987591,12,2.75,2024-02-21 14:49:00,2024-11-09 05:37:00,618,1.3740458015267176,28,28,33.285714285714285,27,2,7,24.185714285714283,50,1,4,False,0.6956521739130435,589,0.4444444444444444
U0474,11,26.0,4.090909090909091,0.7006490497453707,10,2.363636363636364,2024-01-14 10:09:00,2024-11-25 01:53:00,602,1.0443037974683544,20,20,29.0,20,6,0,19.9,47,0,0,False,0.6304347826086957,736,0.5
U0475,14,34.0,4.0,0.8770580193070291,13,2.4285714285714284,2024-01-25 23:25:00,2024-12-24 20:54:00,573,1.25748502994012,27,27,30.11111111111111,26,6,1,23.53333333333333,54,2,3,False,0.782608695652174,655,0.5
U0476,7,17.0,2.7142857142857144,0.9511897312113418,7,2.4285714285714284,2024-01-15 01:26:00,2024-11-24 20:49:00,603,0.6666666666666666,41,39,27.02439024390244,39,6,7,29.40731707317073,40,0,2,False,0.4782608695652174,780,0.1794871794871795
U0477,16,42.0,3.6875,1.0781929326423914,16,2.625,2024-01-22 14:24:00,2024-12-25 10:56:00,572,1.4201183431952662,23,23,24.565217391304348,21,4,2,19.269565217391303,27,1,6,True,0.1956521739130435,869,0.7619047619047619
U0478,15,36.0,3.4,1.3522468075656264,15,2.4,2024-01-11 10:37:00,2024-12-16 20:55:00,581,1.3196480938416422,24,24,29.291666666666668,23,5,2,21.5875,22,1,1,False,0.0869565217391304,758,0.6521739130434783
U0479,7,18.0,4.0,1.4142135623730951,7,2.571428571428572,2024-02-07 15:55:00,2024-10-23 17:57:00,635,0.8076923076923077,22,22,40.45454545454545,22,4,1,23.93636363636364,53,0,4,False,0.7608695652173914,1137,0.3181818181818182
U0480,10,26.0,3.7,1.0593499054713802,10,2.6,2024-02-17 11:05:00,2024-10-03 23:49:00,654,1.3043478260869563,30,30,19.3,28,1,3,20.59,51,1,0,False,0.717391304347826,1148,0.3571428571428571
U0481,13,35.0,3.769230769230769,1.3634420996046586,13,2.6923076923076925,2024-01-10 08:44:00,2024-12-09 19:26:00,588,1.164179104477612,24,24,31.08333333333333,23,5,1,22.125,48,0,7,False,0.6521739130434783,1067,0.5652173913043478
U0482,7,21.0,3.7142857142857135,0.9511897312113418,7,3.0,2024-01-07 01:51:00,2024-12-14 19:45:00,583,0.6122448979591837,38,38,27.5,32,7,7,27.45,27,2,1,True,0.1956521739130435,585,0.21875
U0483,7,19.0,4.428571428571429,0.7867957924694432,7,2.7142857142857144,2024-03-31 15:00:00,2024-11-27 22:53:00,599,0.8677685950413223,39,38,27.025641025641026,33,4,3,27.20769230769231,36,0,2,False,0.391304347826087,735,0.2121212121212121
U0484,8,18.0,3.25,1.7525491637693282,8,2.25,2024-03-10 08:34:00,2024-12-28 05:04:00,569,0.8191126279863481,38,37,31.34210526315789,34,2,2,28.00263157894737,49,0,5,False,0.6739130434782609,1230,0.2352941176470588
U0485,11,32.0,3.909090909090909,0.8312094145936335,11,2.909090909090909,2024-01-07 00:03:00,2024-12-29 21:15:00,567,0.9217877094972068,28,28,37.17857142857143,27,2,5,25.353571428571428,18,0,6,False,0.0,916,0.4074074074074074
U0486,12,35.0,3.333333333333333,1.1547005383792517,11,2.9166666666666665,2024-03-01 13:03:00,2024-11-28 02:30:00,599,1.3235294117647058,30,29,22.73333333333333,28,5,3,22.42,22,2,8,True,0.0869565217391304,1239,0.3928571428571428
U0487,12,32.0,3.25,1.1381803659589922,11,2.6666666666666665,2024-01-17 10:24:00,2024-12-26 23:29:00,570,1.0434782608695652,23,23,18.26086956521739,23,3,5,17.578260869565216,62,1,2,False,0.9565217391304348,1038,0.4782608695652174
U0488,6,14.0,2.5,1.0488088481701516,6,2.333333333333333,2024-03-06 20:02:00,2024-10-23 21:39:00,634,0.7758620689655172,27,26,27.96296296296296,27,3,4,22.488888888888887,21,1,2,False,0.0652173913043478,955,0.2222222222222222
U0489,9,17.0,4.666666666666667,0.5,8,1.8888888888888888,2024-04-11 13:52:00,2024-12-22 18:40:00,575,1.0546875,37,37,26.91891891891892,34,3,2,26.57567567567568,33,0,5,True,0.3260869565217391,1167,0.2352941176470588
U0490,8,15.0,3.75,0.7071067811865475,8,1.875,2024-02-07 04:10:00,2024-12-27 06:46:00,570,0.7384615384615384,29,28,31.55172413793104,29,4,1,24.76551724137931,41,1,9,False,0.5,570,0.2758620689655172
U0491,13,28.0,3.3846153846153846,1.192927878405448,13,2.1538461538461537,2024-01-09 09:54:00,2024-12-03 18:50:00,594,1.181818181818182,36,36,24.02777777777778,33,8,4,26.208333333333336,33,0,5,False,0.3260869565217391,1125,0.3939393939393939
U0492,14,30.0,3.5,0.650443635587991,14,2.142857142857143,2024-01-21 04:57:00,2024-12-26 15:40:00,571,1.2316715542521994,29,29,33.793103448275865,28,4,4,25.23793103448276,19,1,9,False,0.0217391304347826,683,0.5
U0493,7,14.0,3.2857142857142856,0.7559289460184544,7,2.0,2024-03-31 04:23:00,2024-12-03 01:24:00,594,0.8502024291497977,30,29,27.066666666666663,27,3,4,23.12,45,0,9,False,0.5869565217391305,1088,0.2592592592592592
U0494,8,27.0,3.625,0.9161253813129044,8,3.375,2024-01-10 01:18:00,2024-12-29 23:25:00,567,0.676056338028169,33,33,20.484848484848484,33,5,4,23.645454545454548,49,0,4,False,0.6739130434782609,943,0.2424242424242424
U0495,4,14.0,3.75,1.2583057392117916,4,3.5,2024-01-27 12:25:00,2024-10-18 10:00:00,640,0.4528301886792452,27,27,36.22222222222222,27,4,5,25.166666666666664,44,0,4,False,0.5652173913043478,826,0.1481481481481481
U0496,7,17.0,3.2857142857142856,1.2535663410560174,6,2.4285714285714284,2024-02-03 02:57:00,2024-12-29 21:19:00,567,0.6344410876132931,34,34,17.5,30,3,9,22.05,37,1,3,False,0.4130434782608695,1181,0.2
U0497,9,22.0,3.111111111111111,0.7817359599705717,9,2.4444444444444446,2024-01-01 04:00:00,2024-10-14 13:02:00,644,0.9375,31,31,29.193548387096776,30,6,4,25.25806451612903,41,1,0,True,0.5,1033,0.3
U0498,9,19.0,3.888888888888889,1.0540925533894598,9,2.111111111111111,2024-02-20 03:21:00,2024-12-28 01:05:00,569,0.8653846153846153,27,27,22.03703703703704,27,2,4,20.511111111111116,29,0,0,False,0.2391304347826087,635,0.3333333333333333
U0499,6,12.0,3.6666666666666665,1.3662601021279464,6,2.0,2024-04-07 04:27:00,2024-10-24 18:58:00,634,0.8955223880597015,33,33,23.939393939393938,30,4,2,23.881818181818183,52,1,8,False,0.7391304347826086,855,0.2
U0500,7,19.0,4.0,1.1547005383792517,7,2.7142857142857144,2024-01-29 15:25:00,2024-12-07 02:43:00,590,0.6709265175718849,28,28,28.678571428571427,28,6,3,23.803571428571427,50,1,0,False,0.6956521739130435,749,0.25
