transaction_id,user_id,product_id,quantity,rating,timestamp,payment_method
T000387,U0027,P0002,3.0,3,2024-07-23 08:50:00,Debit Card
T000388,U0252,P0116,3.0,3,2024-04-04 12:36:00,UPI
T000389,U0374,P0144,1.0,4,2024-10-13 14:52:00,Debit Card
T000390,U0332,P0164,3.0,3,2024-09-06 16:25:00,UPI
T000391,U0449,P0078,3.0,4,2024-11-06 17:55:00,UPI
T000392,U0324,P0145,4.0,4,2024-08-03 19:26:00,UPI
T000393,U0443,P0060,2.0,5,2024-11-07 07:57:00,UPI
T000394,U0449,P0001,1.0,1,2024-10-14 22:40:00,Debit Card
T000395,U0179,P0194,4.0,5,2024-08-07 02:56:00,Credit Card
T000396,U0434,P0100,1.0,4,2024-03-08 21:01:00,Credit Card
T000397,U0468,P0113,4.0,4,2024-10-23 02:57:00,UPI
T000398,U0143,P0137,2.0,3,2024-06-23 08:30:00,Debit Card
T000399,U0338,P0112,3.0,5,2024-11-15 23:44:00,UPI
T000400,U0391,P0152,3.0,2,2024-11-02 21:08:00,Credit Card
T000401,U0161,P0164,1.0,3,2024-09-18 06:03:00,Net Banking
T000402,U0491,P0162,3.0,1,2024-05-06 08:59:00,Net Banking
T000403,U0002,P0198,1.0,5,2024-10-15 04:11:00,Credit Card
T000404,U0398,P0175,1.0,2,2024-11-03 17:50:00,Credit Card
T000405,U0380,P0049,4.0,4,2024-10-08 08:16:00,Credit Card
T000406,U0096,P0142,4.0,4,2024-08-12 03:13:00,Credit Card
T000407,U0155,P0113,3.0,1,2024-03-18 17:14:00,UPI
T000408,U0206,P0037,1.0,5,2024-01-24 04:17:00,UPI
T000409,U0201,P0028,2.0,4,2024-12-05 21:39:00,Net Banking
T000410,U0095,P0160,1.0,,2024-01-28 03:04:00,Credit Card
T000411,U0278,P0176,1.0,5,2024-09-10 08:18:00,UPI
T000412,U0269,P0146,2.0,4,2024-03-29 11:24:00,Net Banking
T000413,U0407,P0033,1.0,3,2024-09-23 17:03:00,Credit Card
T000414,U0178,P0132,1.0,4,2024-10-30 11:41:00,Debit Card
T000415,U0085,P0177,2.0,5,2024-09-01 08:39:00,UPI
T000416,U0184,P0027,2.0,4,2024-07-18 08:50:00,UPI
T000417,U0421,P0064,3.0,4,2024-12-09 12:15:00,Credit Card
T000418,U0318,P0162,1.0,4,2024-03-24 19:45:00,Net Banking
T000419,U0184,P0200,1.0,4,2024-02-07 23:31:00,Debit Card
T000420,U0454,P0163,3.0,3,2024-11-11 19:01:00,Net Banking
T000421,U0363,P0145,1.0,4,2024-05-20 12:43:00,UPI
T000422,U0156,P0025,1.0,3,2024-01-01 03:05:00,Credit Card
T000423,U0301,P0007,1.0,5,2024-07-16 20:27:00,COD
T000424,U0071,P0066,1.0,5,2024-09-06 16:14:00,UPI
T000425,U0164,P0097,2.0,5,2024-02-21 14:29:00,Debit Card
T000426,U0449,P0093,4.0,4,2024-01-07 19:08:00,UPI
T000427,U0357,P0024,4.0,2,2024-11-20 07:24:00,UPI
T000428,U0179,P0004,3.0,5,2024-02-10 00:26:00,UPI
T000429,U0024,P0037,3.0,1,2024-07-16 06:02:00,Credit Card
T000430,U0476,P0040,1.0,3,2024-11-24 20:49:00,Debit Card
T000431,U0363,P0029,1.0,5,2024-09-30 02:53:00,Credit Card
T000432,U0021,P0053,2.0,2,2024-05-06 16:03:00,Credit Card
T000433,U0496,P0187,2.0,4,2024-09-19 15:46:00,COD
T000434,U0007,P0184,2.0,2,2024-06-23 19:58:00,UPI
T000435,U0256,P0059,3.0,4,2024-11-22 09:44:00,Net Banking
T000436,U0403,P0031,4.0,2,2024-07-15 05:32:00,COD
T000437,U0250,P0083,1.0,4,2024-05-14 16:29:00,Credit Card
T000438,U0120,P0174,3.0,,2024-09-15 21:18:00,UPI
T000439,U0029,P0198,2.0,5,2024-09-30 01:56:00,Debit Card
T000440,U0474,P0033,1.0,3,2024-11-18 10:27:00,Credit Card
T000441,U0292,P0147,2.0,1,2024-04-04 18:41:00,Net Banking
T000442,U0442,P0137,1.0,3,2024-08-10 19:13:00,COD
T000443,U0260,P0038,4.0,1,2024-08-15 09:11:00,Credit Card
T000444,U0014,P0159,2.0,3,2024-01-20 04:10:00,UPI
T000445,U0327,P0128,4.0,5,2024-04-03 06:54:00,Net Banking
T000446,U0386,P0182,2.0,5,2024-12-21 20:01:00,UPI
T000447,U0040,P0167,1.0,5,2024-07-05 20:41:00,Debit Card
T000448,U0475,P0022,4.0,4,2024-12-24 20:54:00,Credit Card
T000449,U0053,P0151,3.0,4,2024-03-28 04:11:00,UPI
T000450,U0222,P0171,3.0,5,2024-11-26 20:35:00,Net Banking
T000451,U0170,P0153,4.0,3,2024-06-23 18:41:00,Net Banking
T000452,U0127,P0120,1.0,4,2024-06-09 07:35:00,UPI
T000453,U0106,P0168,1.0,3,2024-07-17 15:28:00,Credit Card
T000454,U0400,P0172,1.0,3,2024-09-29 16:53:00,Debit Card
T000455,U0492,P0168,2.0,3,2024-12-10 06:49:00,UPI
T000456,U0175,P0035,1.0,4,2024-04-09 05:48:00,Credit Card
T000457,U0090,P0164,2.0,3,2024-10-14 15:44:00,UPI
T000458,U0389,P0060,4.0,4,2024-09-17 07:51:00,Net Banking
T000459,,P0189,2.0,3,2024-08-17 18:41:00,UPI
T000460,U0137,P0182,3.0,4,2024-10-05 09:22:00,UPI
T000461,U0256,P0199,4.0,4,2024-06-23 11:14:00,Credit Card
T000462,U0376,P0029,4.0,4,2024-10-28 09:10:00,Net Banking
T000463,U0486,P0062,2.0,4,2024-08-03 16:34:00,UPI
T000464,U0386,P0160,1.0,3,2024-01-26 12:12:00,Debit Card
T000465,U0209,P0192,4.0,4,2024-09-24 15:25:00,COD
T000466,U0448,P0181,,4,2024-03-27 16:36:00,Debit Card
T000467,U0249,P0094,2.0,4,2024-09-27 01:49:00,Net Banking
T000468,U0112,P0178,3.0,,2024-09-02 04:15:00,Credit Card
T000469,U0362,P0165,1.0,2,2024-02-21 08:08:00,COD
T000470,U0311,P0085,4.0,3,2024-04-08 22:47:00,Credit Card
T000471,U0488,P0136,1.0,2,2024-08-30 21:15:00,UPI
T000472,U0369,P0145,1.0,5,2024-09-23 01:16:00,Debit Card
T000473,U0444,P0063,4.0,3,2024-01-04 06:32:00,Credit Card
T000474,U0384,P0191,1.0,4,2024-09-11 22:48:00,Debit Card
T000475,U0129,P0132,4.0,5,2024-06-22 17:37:00,Net Banking
T000476,U0112,P0003,3.0,4,2024-01-21 13:38:00,Credit Card
T000477,U0149,P0102,1.0,4,2024-08-15 09:46:00,UPI
T000478,U0035,P0178,2.0,4,2024-10-15 02:15:00,Net Banking
T000479,U0447,P0046,1.0,4,2024-04-18 03:43:00,UPI
T000480,U0396,P0092,4.0,4,2024-08-27 11:18:00,Credit Card
T000481,U0029,P0109,2.0,4,2024-12-28 03:38:00,Debit Card
T000482,U0126,P0050,2.0,4,2024-06-20 07:31:00,UPI
T000483,U0225,P0123,3.0,3,2024-03-19 05:10:00,Net Banking
T000484,U0326,P0010,4.0,3,2024-02-19 12:40:00,UPI
T000485,U0143,P0156,1.0,4,2024-12-30 03:22:00,UPI
T000486,U0028,P0008,1.0,5,2024-10-14 02:07:00,Net Banking
T000487,U0291,P0129,2.0,5,2024-05-13 19:36:00,Credit Card
T000488,U0446,P0072,3.0,3,2024-07-24 12:12:00,Credit Card
T000489,U0323,P0183,3.0,5,2024-03-08 06:16:00,Credit Card
T000490,U0463,P0126,1.0,3,2024-01-17 00:32:00,UPI
T000491,U0418,P0164,2.0,5,2024-06-27 09:31:00,UPI
T000492,U0212,P0101,4.0,4,2024-10-16 08:20:00,UPI
T000493,U0229,P0138,1.0,3,2024-11-15 18:05:00,Credit Card
T000494,U0390,P0074,1.0,4,2024-08-13 14:14:00,Credit Card
T000495,U0063,P0102,3.0,4,2024-04-08 12:36:00,Credit Card
T000496,U0248,P0040,1.0,5,2024-03-18 06:54:00,COD
T000497,U0204,P0050,3.0,2,2024-07-31 05:54:00,UPI
T000498,U0059,P0151,4.0,,2024-10-05 13:36:00,UPI
T000499,U0091,P0184,4.0,4,2024-09-18 21:18:00,UPI
T000500,U0025,P0149,2.0,,2024-08-08 04:10:00,Credit Card
T000501,U0288,P0159,4.0,5,2024-09-27 02:49:00,Debit Card
T000502,U0365,P0122,3.0,5,2024-09-04 11:36:00,Credit Card
T000503,U0187,P0083,2.0,3,2024-01-05 09:16:00,Credit Card
T000504,U0293,P0105,2.0,4,2024-12-10 01:14:00,Credit Card
T000505,,P0116,3.0,5,2024-08-05 12:10:00,Credit Card
T000506,U0467,P0200,1.0,3,2024-11-24 12:07:00,UPI
T000507,U0188,P0167,2.0,2,2024-02-15 20:35:00,UPI
T000508,U0183,,2.0,4,2024-09-27 16:37:00,Credit Card
T000509,U0109,P0005,4.0,4,2024-03-08 16:06:00,Debit Card
T000510,U0329,P0062,2.0,4,2024-08-11 04:08:00,Credit Card
T000511,U0393,P0051,2.0,4,2024-01-23 15:55:00,Credit Card
T000512,U0180,P0011,1.0,5,2024-12-24 18:17:00,Credit Card
T000513,U0349,P0099,3.0,4,2024-09-08 04:39:00,Credit Card
T000514,U0016,P0137,4.0,5,2024-06-18 09:32:00,UPI
T000515,U0095,P0178,3.0,5,2024-12-21 03:15:00,Debit Card
T000516,U0159,P0134,4.0,3,2024-03-23 18:01:00,Credit Card
T000517,U0258,P0104,2.0,3,2024-01-24 09:24:00,Credit Card
T000518,U0049,P0079,3.0,2,2024-05-29 14:39:00,UPI
T000519,U0465,P0063,4.0,5,2024-03-07 16:30:00,UPI
T000520,U0058,P0050,4.0,4,2024-04-16 02:18:00,UPI
T000521,U0042,P0013,3.0,5,2024-04-27 03:05:00,Net Banking
T000522,U0074,P0006,1.0,3,2024-08-06 11:59:00,Net Banking
T000523,U0265,P0144,2.0,5,2024-08-09 09:04:00,Credit Card
T000524,U0272,P0127,1.0,5,2024-08-25 01:18:00,UPI
T000525,U0440,P0027,3.0,5,2024-09-30 02:33:00,Debit Card
T000526,U0010,P0023,1.0,4,2024-03-16 06:15:00,Debit Card
T000527,U0467,P0044,3.0,,2024-12-15 19:14:00,UPI
T000528,U0274,P0067,1.0,2,2024-10-31 09:26:00,COD
T000529,U0307,P0122,4.0,2,2024-04-10 01:03:00,Credit Card
T000530,U0399,P0100,4.0,4,2024-02-06 18:07:00,Debit Card
T000531,U0290,P0091,2.0,5,2024-04-09 06:39:00,UPI
T000532,U0259,P0048,4.0,1,2024-09-19 12:37:00,UPI
T000533,U0014,P0135,1.0,3,2024-09-29 21:05:00,Credit Card
T000534,U0334,P0135,3.0,5,2024-05-20 02:31:00,COD
T000535,U0076,P0029,4.0,1,2024-11-11 00:55:00,UPI
T000536,U0364,P0046,4.0,2,2024-03-31 09:14:00,Debit Card
T000537,U0260,P0196,2.0,4,2024-02-25 00:32:00,Credit Card
T000538,U0129,P0193,4.0,4,2024-07-20 23:52:00,Credit Card
T000539,U0388,P0154,3.0,4,2024-10-02 00:41:00,Net Banking
T000540,U0259,P0064,3.0,4,2024-05-03 19:40:00,Credit Card
T000541,U0187,P0179,4.0,2,2024-11-29 08:08:00,Debit Card
T000542,U0080,P0072,2.0,4,2024-12-06 12:12:00,Credit Card
T000543,U0202,P0020,3.0,,2024-03-01 09:01:00,Credit Card
T000544,U0015,P0028,1.0,5,2024-05-30 23:08:00,Debit Card
T000545,U0334,P0152,1.0,4,2024-02-02 01:28:00,UPI
T000546,U0435,P0031,3.0,1,2024-06-02 12:17:00,Credit Card
T000547,U0056,P0037,3.0,5,2024-09-06 01:33:00,Debit Card
T000548,U0262,P0108,4.0,3,2024-02-29 19:52:00,UPI
T000549,U0229,P0069,4.0,3,2024-12-21 05:58:00,Net Banking
T000550,U0013,P0048,1.0,4,2024-09-07 23:03:00,Credit Card
T000551,U0206,P0025,3.0,4,2024-07-04 07:33:00,Credit Card
T000552,U0319,P0056,1.0,4,2024-07-29 19:10:00,Debit Card
T000553,U0331,P0105,3.0,4,2024-09-14 20:16:00,Debit Card
T000554,U0156,P0012,3.0,4,2024-03-02 10:44:00,Debit Card
T000555,U0365,P0042,4.0,1,2024-04-01 20:24:00,Credit Card
T000556,U0090,P0002,4.0,4,2024-11-18 19:14:00,UPI
T000557,U0431,P0145,3.0,5,2024-10-02 04:45:00,UPI
T000558,U0194,P0108,1.0,1,2024-09-14 00:25:00,Credit Card
T000559,U0268,P0052,1.0,4,2024-11-08 17:42:00,Debit Card
T000560,U0099,P0159,1.0,5,2024-06-15 22:15:00,UPI
T000561,U0414,P0116,1.0,4,2024-06-23 13:13:00,Credit Card
T000562,U0096,,4.0,3,2024-06-23 19:35:00,UPI
T000563,U0097,P0111,1.0,4,2024-06-05 21:16:00,Net Banking
T000564,U0018,P0182,4.0,,2024-12-21 06:31:00,UPI
T000565,U0472,P0055,2.0,3,2024-01-31 04:50:00,COD
T000566,U0141,P0078,3.0,3,2024-06-10 02:39:00,Net Banking
T000567,U0256,P0073,2.0,5,2024-04-15 16:03:00,Debit Card
T000568,U0153,P0132,4.0,5,2024-08-27 19:44:00,Credit Card
T000569,U0045,P0163,4.0,5,2024-12-08 09:12:00,Credit Card
T000570,U0254,P0196,4.0,4,2024-12-13 21:06:00,Debit Card
T000571,U0219,P0159,1.0,3,2024-01-09 14:02:00,Credit Card
T000572,U0167,P0140,1.0,5,2024-06-11 15:11:00,UPI
T000573,U0398,P0126,2.0,2,2024-05-31 13:32:00,Debit Card
T000574,U0018,P0187,3.0,2,2024-09-17 19:19:00,Credit Card
T000575,U0448,P0027,2.0,2,2024-11-21 03:49:00,Credit Card
T000576,U0265,P0013,3.0,3,2024-12-10 11:45:00,COD
T000577,U0360,P0150,2.0,4,2024-07-04 20:43:00,COD
T000578,U0322,P0001,2.0,3,2024-06-07 00:51:00,Debit Card
T000579,U0250,P0033,2.0,3,2024-03-07 00:43:00,UPI
T000580,U0277,P0045,4.0,1,2024-04-10 00:10:00,COD
T000581,U0148,P0079,3.0,,2024-03-28 10:09:00,Credit Card
T000582,U0407,P0006,3.0,5,2024-03-10 04:23:00,Credit Card
T000583,U0437,P0135,2.0,3,2024-04-30 17:44:00,UPI
T000584,U0340,P0055,4.0,4,2024-11-12 03:49:00,Net Banking
T000585,U0392,P0108,4.0,4,2024-05-18 11:49:00,UPI
T000586,U0157,P0155,3.0,4,2024-04-10 18:47:00,UPI
T000587,U0005,P0048,3.0,2,2024-12-21 17:38:00,Credit Card
T000588,U0264,P0121,1.0,4,2024-11-08 23:00:00,Credit Card
T000589,U0172,P0034,4.0,3,2024-02-27 11:42:00,Credit Card
T000590,U0218,P0163,3.0,4,2024-11-28 03:58:00,UPI
T000591,U0169,P0138,1.0,2,2024-06-11 23:24:00,Credit Card
T000592,U0463,P0009,2.0,5,2024-06-24 04:50:00,UPI
T000593,U0420,P0033,1.0,5,2024-04-21 20:38:00,Debit Card
T000594,U0311,P0060,3.0,4,2024-07-05 07:27:00,Debit Card
T000595,U0276,,4.0,4,2024-04-13 17:47:00,UPI
T000596,U0027,P0040,1.0,2,2024-11-07 06:08:00,Debit Card
T000597,U0361,P0022,4.0,4,2024-01-08 01:28:00,UPI
T000598,U0241,P0127,3.0,4,2024-12-07 20:21:00,Debit Card
T000599,U0475,P0106,4.0,4,2024-05-07 04:13:00,Credit Card
T000600,U0338,P0131,3.0,4,2024-12-12 07:21:00,Net Banking
T000601,U0456,P0137,3.0,5,2024-12-18 06:27:00,Credit Card
T000602,U0033,P0061,2.0,4,2024-12-04 08:06:00,COD
T000603,U0066,P0047,4.0,3,2024-11-18 14:32:00,UPI
T000604,U0211,P0197,2.0,4,2024-02-01 18:23:00,Debit Card
T000605,U0468,P0017,1.0,5,2024-07-01 16:40:00,Net Banking
T000606,U0305,P0027,2.0,2,2024-06-29 11:42:00,Credit Card
T000607,U0325,P0127,3.0,3,2024-06-09 17:38:00,UPI
T000608,U0073,P0085,3.0,5,2024-07-20 06:06:00,Debit Card
T000609,U0375,P0094,2.0,3,2024-06-27 10:53:00,Credit Card
T000610,U0431,P0127,1.0,2,2024-12-08 02:30:00,Debit Card
T000611,U0337,P0195,4.0,5,2024-05-22 21:25:00,Credit Card
T000612,U0125,P0111,2.0,3,2024-10-18 01:33:00,COD
T000613,U0093,P0117,3.0,2,2024-01-03 01:38:00,Debit Card
T000614,U0294,P0026,4.0,4,2024-07-13 11:18:00,UPI
T000615,U0352,P0172,2.0,2,2024-01-13 22:47:00,Debit Card
T000616,U0093,P0125,3.0,5,2024-07-09 11:11:00,UPI
T000617,U0406,P0044,4.0,4,2024-07-11 12:50:00,Credit Card
T000618,U0031,P0166,1.0,,2024-01-01 13:14:00,Credit Card
T000619,U0320,P0149,1.0,,2024-01-14 00:52:00,Debit Card
T000620,U0397,P0031,2.0,3,2024-02-22 12:25:00,COD
T000621,U0400,P0108,2.0,3,2024-04-12 18:51:00,COD
T000622,U0085,P0052,1.0,5,2024-09-30 08:38:00,Debit Card
T000623,U0488,P0005,3.0,4,2024-08-10 04:40:00,Net Banking
T000624,U0464,P0020,4.0,5,2024-05-07 09:18:00,COD
T000625,U0061,P0116,,3,2024-10-01 05:59:00,Net Banking
T000626,U0141,,4.0,1,2024-06-07 14:08:00,Credit Card
T000627,U0319,,4.0,,2024-09-08 22:36:00,Net Banking
T000628,U0326,P0021,4.0,5,2024-03-25 22:25:00,UPI
T000629,U0013,P0182,4.0,4,2024-10-28 01:54:00,Debit Card
T000630,U0375,P0029,1.0,5,2024-10-26 00:19:00,Credit Card
T000631,U0356,P0028,4.0,2,2024-05-08 05:04:00,UPI
T000632,U0150,P0034,4.0,3,2024-03-28 08:41:00,Credit Card
T000633,U0415,P0082,1.0,,2024-05-05 02:49:00,UPI
T000634,U0448,P0174,2.0,2,2024-09-30 13:00:00,Credit Card
T000635,U0195,P0109,3.0,5,2024-04-02 05:58:00,Net Banking
T000636,U0211,P0060,2.0,4,2024-06-10 18:16:00,Credit Card
T000637,U0327,P0028,4.0,2,2024-01-26 15:05:00,Net Banking
T000638,U0112,P0024,3.0,5,2024-04-22 17:47:00,Net Banking
T000639,U0480,P0101,2.0,4,2024-04-05 21:33:00,Credit Card
T000640,U0066,P0144,2.0,3,2024-09-24 23:25:00,Net Banking
T000641,U0185,P0153,4.0,5,2024-06-08 13:27:00,Debit Card
T000642,U0313,P0001,3.0,5,2024-08-02 00:58:00,Credit Card
T000643,U0133,P0164,3.0,4,2024-12-27 16:12:00,Credit Card
T000644,U0032,P0038,2.0,4,2024-02-17 13:44:00,UPI
T000645,U0269,P0062,2.0,4,2024-07-14 18:58:00,Debit Card
T000646,U0008,P0067,2.0,5,2024-11-23 13:41:00,UPI
T000647,U0073,P0031,3.0,5,2024-05-13 22:09:00,Debit Card
T000648,U0322,P0156,3.0,4,2024-01-05 06:04:00,Credit Card
T000649,U0350,P0043,1.0,,2024-04-13 18:55:00,UPI
T000650,U0346,P0044,4.0,4,2024-11-21 07:25:00,Debit Card
T000651,U0170,P0077,3.0,3,2024-12-06 15:25:00,COD
T000652,U0155,P0152,4.0,4,2024-05-07 01:37:00,Credit Card
T000653,U0362,P0175,3.0,5,2024-01-11 02:40:00,Credit Card
T000654,U0241,P0146,4.0,4,2024-01-06 03:53:00,Debit Card
T000655,U0498,P0141,1.0,3,2024-10-07 21:50:00,UPI
T000656,U0434,P0081,1.0,3,2024-04-17 04:54:00,Credit Card
T000657,U0323,P0072,1.0,4,2024-11-15 21:17:00,COD
T000658,U0490,P0019,1.0,4,2024-09-24 19:47:00,Credit Card
T000659,U0430,P0165,4.0,2,2024-12-24 21:17:00,Net Banking
T000660,U0301,P0185,2.0,,2024-07-27 12:59:00,Net Banking
T000661,U0369,P0006,4.0,5,2024-01-11 13:50:00,Debit Card
T000662,U0052,P0009,3.0,4,2024-11-13 17:49:00,UPI
T000663,U0198,P0100,4.0,2,2024-01-08 20:45:00,Debit Card
T000664,U0214,P0033,2.0,3,2024-07-31 07:32:00,UPI
T000665,U0116,P0015,1.0,4,2024-11-19 20:11:00,Net Banking
T000666,U0092,P0144,2.0,4,2024-08-10 13:51:00,UPI
T000667,,P0090,1.0,2,2024-12-06 15:24:00,Credit Card
T000668,U0185,P0088,3.0,3,2024-07-23 13:51:00,COD
T000669,U0235,P0070,2.0,3,2024-06-18 07:41:00,Debit Card
T000670,U0161,P0073,1.0,4,2024-04-09 13:47:00,Credit Card
T000671,U0250,P0025,4.0,4,2024-05-26 09:32:00,COD
T000672,U0261,P0026,2.0,,2024-07-14 06:30:00,Net Banking
T000673,U0463,P0005,3.0,3,2024-09-16 23:40:00,UPI
T000674,U0017,P0044,3.0,4,2024-05-06 05:18:00,UPI
T000675,U0279,P0071,1.0,2,2024-03-29 08:32:00,Net Banking
T000676,U0414,P0176,3.0,4,2024-05-12 22:56:00,UPI
T000677,U0094,P0178,4.0,5,2024-05-03 06:16:00,UPI
T000678,U0319,P0014,3.0,2,2024-10-05 22:53:00,Net Banking
T000679,U0406,P0146,1.0,5,2024-10-07 03:28:00,Credit Card
T000680,U0169,P0140,3.0,4,2024-08-21 15:43:00,UPI
T000681,U0061,P0037,1.0,5,2024-10-07 04:19:00,UPI
T000682,U0386,P0135,4.0,4,2024-04-21 03:03:00,Debit Card
T000683,U0297,P0169,1.0,2,2024-07-21 05:23:00,Credit Card
T000684,U0359,P0050,4.0,4,2024-12-12 16:19:00,Credit Card
T000685,U0489,P0060,1.0,4,2024-08-10 20:07:00,Net Banking
T000686,U0465,P0023,4.0,4,2024-03-02 09:19:00,UPI
T000687,U0367,P0077,2.0,5,2024-02-13 12:58:00,COD
T000688,U0374,P0109,4.0,5,2024-10-08 05:28:00,UPI
T000689,U0296,P0076,2.0,3,2024-05-31 19:19:00,UPI
T000690,U0113,P0065,4.0,3,2024-05-01 23:07:00,Net Banking
T000691,U0031,P0085,4.0,3,2024-01-17 03:42:00,Credit Card
T000692,U0283,P0143,4.0,5,2024-09-03 20:00:00,UPI
T000693,U0221,P0090,3.0,3,2024-08-08 09:55:00,UPI
T000694,U0245,P0115,3.0,4,2024-03-29 17:14:00,UPI
T000695,U0151,P0176,4.0,3,2024-02-09 21:48:00,Credit Card
T000696,U0005,P0034,4.0,2,2024-08-03 13:01:00,UPI
T000697,U0342,P0038,4.0,2,2024-11-15 06:13:00,Credit Card
T000698,U0281,P0147,3.0,5,2024-05-01 05:00:00,Debit Card
T000699,U0361,P0146,2.0,5,2024-12-11 12:26:00,COD
T000700,U0076,P0154,2.0,5,2024-02-01 05:56:00,Credit Card
T000701,U0334,P0174,3.0,1,2024-02-07 18:16:00,UPI
T000702,U0288,P0018,3.0,3,2024-12-15 13:18:00,Credit Card
T000703,U0412,P0179,4.0,2,2024-01-20 01:34:00,Net Banking
T000704,U0034,P0183,1.0,5,2024-07-29 20:20:00,Net Banking
T000705,U0459,P0088,2.0,4,2024-06-08 12:36:00,UPI
T000706,U0379,P0076,4.0,3,2024-02-08 20:20:00,UPI
T000707,U0196,P0082,4.0,,2024-01-23 02:55:00,UPI
T000708,U0478,P0124,1.0,4,2024-09-22 21:49:00,Credit Card
T000709,U0362,P0030,3.0,5,2024-06-21 10:23:00,COD
T000710,U0243,P0084,4.0,4,2024-08-30 17:24:00,Credit Card
T000711,U0171,P0168,1.0,2,2024-01-09 10:27:00,Debit Card
T000712,U0398,P0164,3.0,4,2024-07-17 17:07:00,UPI
T000713,U0116,P0100,1.0,2,2024-04-04 23:46:00,COD
T000714,U0217,P0150,2.0,5,2024-05-10 02:09:00,Credit Card
T000715,U0278,P0177,2.0,4,2024-02-25 04:45:00,UPI
T000716,U0484,P0152,2.0,4,2024-10-02 20:09:00,Debit Card
T000717,U0163,P0027,4.0,5,2024-09-22 21:06:00,Credit Card
T000718,U0315,P0137,2.0,5,2024-01-18 09:15:00,UPI
T000719,U0386,P0023,1.0,5,2024-03-16 11:56:00,Debit Card
T000720,U0321,P0102,4.0,5,2024-04-05 18:45:00,UPI
T000721,U0055,P0199,2.0,4,2024-12-23 20:28:00,UPI
T000722,U0243,P0144,3.0,3,2024-12-04 04:51:00,UPI
T000723,U0216,P0161,1.0,4,2024-09-21 03:59:00,Credit Card
T000724,U0383,P0162,2.0,5,2024-08-16 02:49:00,Credit Card
T000725,U0035,P0168,1.0,4,2024-07-18 03:10:00,Credit Card
T000726,U0013,P0069,1.0,4,2024-10-02 11:34:00,Debit Card
T000727,U0397,P0150,4.0,4,2024-01-03 16:54:00,UPI
T000728,U0122,P0191,4.0,2,2024-05-12 18:17:00,Credit Card
T000729,U0080,P0030,1.0,5,2024-10-12 11:05:00,Debit Card
T000730,U0270,P0045,1.0,4,2024-06-12 02:32:00,COD
T000731,U0424,P0013,1.0,2,2024-02-13 20:21:00,Debit Card
T000732,U0070,P0016,2.0,4,2024-10-27 04:49:00,UPI
T000733,U0162,P0091,3.0,3,2024-09-07 19:25:00,Credit Card
T000734,U0152,P0082,4.0,,2024-03-04 14:28:00,Debit Card
T000735,,P0148,2.0,2,2024-06-12 04:00:00,COD
T000736,U0145,P0088,2.0,1,2024-11-03 01:27:00,Credit Card
T000737,U0274,P0089,4.0,3,2024-01-10 09:12:00,Debit Card
T000738,U0260,P0189,3.0,5,2024-08-29 05:06:00,Credit Card
T000739,U0046,P0117,1.0,4,2024-01-31 08:13:00,Credit Card
T000740,U0472,P0169,3.0,5,2024-10-02 06:20:00,Net Banking
T000741,U0313,P0056,4.0,4,2024-08-04 14:55:00,Net Banking
T000742,U0436,P0195,4.0,5,2024-04-10 19:26:00,Debit Card
T000743,U0134,P0041,4.0,,2024-05-25 16:38:00,Debit Card
T000744,U0494,P0104,2.0,3,2024-12-29 23:25:00,UPI
T000745,U0303,P0059,3.0,,2024-08-30 03:23:00,COD
T000746,U0461,P0181,4.0,4,2024-07-23 16:21:00,Net Banking
T000747,U0151,P0154,4.0,4,2024-06-12 23:05:00,Debit Card
T000748,U0102,P0178,2.0,,2024-05-03 17:25:00,UPI
T000749,U0064,P0057,3.0,,2024-12-04 21:33:00,COD
T000750,U0028,P0183,4.0,1,2024-12-06 12:58:00,UPI
T000751,U0114,P0076,4.0,3,2024-10-06 09:33:00,UPI
T000752,U0049,P0042,3.0,1,2024-12-20 08:26:00,Net Banking
T000753,U0131,P0021,3.0,5,2024-03-20 00:42:00,Debit Card
T000754,U0131,P0029,3.0,5,2024-11-18 21:22:00,UPI
T000755,U0017,P0100,2.0,4,2024-10-17 09:37:00,Net Banking
T000756,U0027,P0044,2.0,5,2024-07-26 19:23:00,COD
T000757,U0078,P0008,4.0,1,2024-05-27 19:53:00,UPI
T000758,U0025,P0176,4.0,4,2024-01-07 12:39:00,Net Banking
T000759,U0461,P0047,3.0,4,2024-11-27 16:16:00,Debit Card
T000760,U0368,P0121,4.0,4,2024-10-18 18:15:00,UPI
T000761,U0057,P0189,3.0,3,2024-03-17 12:18:00,UPI
T000762,U0031,P0078,3.0,,2024-07-10 07:53:00,Credit Card
T000763,U0444,P0108,1.0,5,2024-12-27 04:19:00,Net Banking
T000764,U0104,P0041,1.0,4,2024-03-06 00:05:00,Net Banking
T000765,U0369,P0159,3.0,4,2024-07-23 23:26:00,Credit Card
T000766,U0160,P0088,1.0,1,2024-09-26 08:21:00,Credit Card
T000767,U0412,P0039,4.0,4,2024-04-12 08:17:00,UPI
T000768,U0403,P0124,3.0,2,2024-10-24 23:43:00,Net Banking
T000769,U0225,P0017,4.0,,2024-08-22 23:01:00,Debit Card
T000770,U0350,P0116,3.0,5,2024-02-27 16:09:00,COD
T000771,U0164,P0042,1.0,4,2024-11-03 19:52:00,Net Banking
T000772,U0264,P0159,3.0,5,2024-02-01 17:56:00,Credit Card
T000773,U0303,P0118,2.0,4,2024-02-09 18:56:00,UPI
