event_id,user_id,product_id,event_type,session_id,timestamp,device,page_duration_sec,date,hour
E0000281,U0408,P0133,add_to_cart,S000852,2024-07-23 00:20:15,mobile,12,2024-07-23,0
E0000282,U0030,P0129,wishlist_add,S000763,2024-09-26 23:27:35,mobile,12,2024-09-26,23
E0000283,U0380,P0167,search,S002804,2024-12-07 00:04:53,desktop,5,2024-12-07,0
E0000284,U0426,P0186,product_view,S000242,2024-02-03 02:11:36,mobile,13,2024-02-03,2
E0000285,U0323,P0047,search,S002596,2024-01-16 01:08:03,mobile,4,2024-01-16,1
E0000286,U0054,P0113,add_to_cart,S000237,2024-04-02 13:44:25,mobile,44,2024-04-02,13
E0000287,U0233,P0184,search,S001422,2024-02-17 19:45:57,mobile,5,2024-02-17,19
E0000288,U0193,P0086,add_to_cart,S000382,2024-03-21 12:19:12,desktop,2,2024-03-21,12
E0000289,U0297,P0147,product_view,S001518,2024-06-02 16:07:06,desktop,12,2024-06-02,16
E0000290,U0090,P0037,add_to_cart,S001884,2024-12-29 15:39:45,mobile,156,2024-12-29,15
E0000291,U0380,P0175,product_view,S001179,2024-06-05 10:42:42,mobile,24,2024-06-05,10
E0000292,U0237,P0087,product_view,S002492,2024-09-01 13:48:26,desktop,30,2024-09-01,13
E0000293,U0206,P0193,search,S000865,2024-03-09 15:26:06,mobile,10,2024-03-09,15
E0000294,U0341,P0169,add_to_cart,S000724,2024-08-02 03:39:51,mobile,24,2024-08-02,3
E0000295,U0481,P0084,product_view,S000542,2024-04-29 01:06:56,tablet,8,2024-04-29,1
E0000296,U0256,P0109,product_view,S001680,2024-07-12 02:33:46,tablet,29,2024-07-12,2
E0000297,U0032,P0168,page_view,S001198,2024-10-22 11:31:08,tablet,7,2024-10-22,11
E0000298,U0315,P0126,purchase,S001529,2024-03-16 22:28:38,desktop,7,2024-03-16,22
E0000299,U0403,P0102,product_view,S002140,2024-09-18 07:49:39,desktop,31,2024-09-18,7
E0000300,U0486,P0126,page_view,S001485,2024-10-26 09:42:13,desktop,17,2024-10-26,9
E0000301,U0187,P0189,product_view,S002655,2024-11-25 00:40:04,desktop,12,2024-11-25,0
E0000302,U0114,P0004,remove_from_cart,S000739,2024-09-04 17:33:22,desktop,26,2024-09-04,17
E0000303,U0155,P0140,product_view,S002136,2024-02-03 05:29:53,mobile,46,2024-02-03,5
E0000304,U0063,P0034,page_view,S002395,2024-02-13 07:36:52,desktop,37,2024-02-13,7
E0000305,U0060,P0089,page_view,S002077,2024-10-17 20:59:14,mobile,60,2024-10-17,20
E0000306,U0435,P0078,product_view,S000471,2024-05-12 23:21:11,mobile,2,2024-05-12,23
E0000307,U0098,P0089,add_to_cart,S002817,2024-02-24 21:27:56,mobile,62,2024-02-24,21
E0000308,U0373,P0180,page_view,S002144,2024-07-17 03:25:41,desktop,17,2024-07-17,3
E0000309,U0179,P0158,wishlist_add,S000007,2024-09-21 01:46:54,desktop,14,2024-09-21,1
E0000310,U0367,P0025,add_to_cart,S000071,2024-06-24 13:19:19,desktop,2,2024-06-24,13
E0000311,U0324,P0074,product_view,S001471,2024-06-20 23:16:49,mobile,1,2024-06-20,23
E0000312,U0232,P0049,product_view,S000968,2024-03-23 14:16:11,tablet,12,2024-03-23,14
E0000313,U0193,P0059,search,S001628,2024-10-12 09:11:51,desktop,6,2024-10-12,9
E0000314,U0499,P0071,page_view,S002799,2024-06-20 02:54:37,mobile,11,2024-06-20,2
E0000315,U0334,P0134,remove_from_cart,S000829,2024-05-13 23:08:19,mobile,12,2024-05-13,23
E0000316,U0017,P0103,page_view,S002808,2024-12-30 19:32:29,mobile,38,2024-12-30,19
E0000317,U0395,P0002,page_view,S000041,2024-01-03 05:10:02,mobile,4,2024-01-03,5
E0000318,U0297,P0095,product_view,S000944,2024-05-25 12:22:36,tablet,2,2024-05-25,12
E0000319,U0281,P0107,product_view,S001682,2024-11-17 13:48:13,desktop,0,2024-11-17,13
E0000320,U0301,P0097,page_view,S001780,2024-12-19 03:11:36,mobile,0,2024-12-19,3
E0000321,U0407,P0128,page_view,S002232,2024-12-24 22:43:07,mobile,18,2024-12-24,22
E0000322,U0284,P0040,product_view,S002758,2024-04-24 15:18:56,tablet,25,2024-04-24,15
E0000323,U0153,P0124,page_view,S000094,2024-01-13 11:31:38,mobile,26,2024-01-13,11
E0000324,U0216,P0160,wishlist_add,S001870,2024-01-20 06:05:37,desktop,7,2024-01-20,6
E0000325,U0278,P0041,page_view,S000761,2024-06-11 03:34:33,mobile,7,2024-06-11,3
E0000326,U0067,P0114,page_view,S000145,2024-02-20 16:53:57,desktop,33,2024-02-20,16
E0000327,U0252,P0141,add_to_cart,S001304,2024-12-08 17:10:07,mobile,11,2024-12-08,17
E0000328,U0394,P0053,page_view,S000642,2024-07-13 14:16:34,mobile,1,2024-07-13,14
E0000329,U0115,P0051,product_view,S000992,2024-12-15 09:49:00,desktop,133,2024-12-15,9
E0000330,U0116,P0099,page_view,S002602,2024-07-10 04:24:54,mobile,44,2024-07-10,4
E0000331,U0275,P0129,page_view,S002709,2024-10-04 16:08:32,mobile,17,2024-10-04,16
E0000332,U0262,P0089,add_to_cart,S001879,2024-03-20 18:22:00,mobile,68,2024-03-20,18
E0000333,U0175,P0184,page_view,S002988,2024-08-27 09:19:51,mobile,38,2024-08-27,9
E0000334,U0376,P0123,purchase,S002499,2024-08-28 00:07:58,mobile,38,2024-08-28,0
E0000335,U0233,P0057,search,S002207,2024-05-04 05:59:05,tablet,2,2024-05-04,5
E0000336,U0265,P0120,page_view,S000850,2024-02-25 20:35:09,mobile,29,2024-02-25,20
E0000337,U0154,P0010,page_view,S002481,2024-09-15 12:19:40,desktop,18,2024-09-15,12
E0000338,U0274,P0085,product_view,S001825,2024-02-03 07:09:40,desktop,36,2024-02-03,7
E0000339,U0475,P0165,page_view,S000948,2024-08-28 14:55:11,mobile,64,2024-08-28,14
E0000340,U0429,P0073,search,S000241,2024-07-26 20:09:20,mobile,11,2024-07-26,20
E0000341,U0293,P0055,page_view,S000878,2024-11-17 14:41:53,desktop,10,2024-11-17,14
E0000342,U0042,P0044,search,S002189,2024-04-21 16:49:49,desktop,52,2024-04-21,16
E0000343,U0399,P0182,add_to_cart,S000176,2024-07-05 05:59:46,mobile,33,2024-07-05,5
E0000344,U0470,P0183,product_view,S002325,2024-03-02 14:52:13,mobile,1,2024-03-02,14
E0000345,U0178,P0104,add_to_cart,S000821,2024-12-01 16:11:55,mobile,71,2024-12-01,16
E0000346,U0141,P0159,product_view,S000695,2024-01-28 22:16:06,mobile,8,2024-01-28,22
E0000347,U0250,P0092,product_view,S002708,2024-08-28 05:24:31,mobile,63,2024-08-28,5
E0000348,U0308,P0049,page_view,S000113,2024-07-12 16:30:02,mobile,41,2024-07-12,16
E0000349,U0433,P0045,page_view,S001482,2024-01-06 18:21:25,desktop,12,2024-01-06,18
E0000350,U0214,P0099,search,S000974,2024-12-26 10:17:27,desktop,32,2024-12-26,10
E0000351,U0245,P0096,page_view,S000370,2024-10-07 01:18:46,desktop,81,2024-10-07,1
E0000352,U0075,P0090,purchase,S002239,2024-10-23 00:10:56,mobile,47,2024-10-23,0
E0000353,U0057,P0096,search,S000824,2024-10-23 17:34:56,desktop,1,2024-10-23,17
E0000354,U0451,P0066,remove_from_cart,S000440,2024-06-12 06:32:55,mobile,17,2024-06-12,6
E0000355,U0253,P0120,page_view,S002080,2024-10-19 09:06:31,mobile,1,2024-10-19,9
E0000356,U0407,P0022,page_view,S000583,2024-02-29 09:08:28,mobile,15,2024-02-29,9
E0000357,U0194,P0180,page_view,S001018,2024-01-10 13:07:52,desktop,102,2024-01-10,13
E0000358,U0245,P0031,product_view,S001857,2024-08-10 02:10:30,desktop,4,2024-08-10,2
E0000359,U0171,P0147,page_view,S000205,2024-06-30 22:29:11,desktop,29,2024-06-30,22
E0000360,U0357,P0015,add_to_cart,S000776,2024-02-17 19:03:17,desktop,15,2024-02-17,19
E0000361,U0401,P0067,purchase,S001109,2024-07-16 13:39:23,desktop,2,2024-07-16,13
E0000362,U0495,P0160,search,S000449,2024-04-23 12:45:02,mobile,97,2024-04-23,12
E0000363,U0106,P0031,wishlist_add,S001507,2024-10-15 09:57:46,mobile,44,2024-10-15,9
E0000364,U0084,P0195,add_to_cart,S001570,2024-11-17 14:09:58,desktop,23,2024-11-17,14
E0000365,U0013,P0039,add_to_cart,S000234,2024-08-21 16:20:25,desktop,10,2024-08-21,16
E0000366,U0096,P0154,search,S002980,2024-05-10 04:52:07,desktop,42,2024-05-10,4
E0000367,U0273,P0075,page_view,S002216,2024-10-11 03:24:43,mobile,92,2024-10-11,3
E0000368,U0362,P0013,wishlist_add,S002300,2024-12-18 15:08:51,desktop,37,2024-12-18,15
E0000369,U0141,P0146,add_to_cart,S001748,2024-06-21 10:00:02,desktop,10,2024-06-21,10
E0000370,U0208,P0056,search,S000204,2024-01-12 06:10:14,mobile,13,2024-01-12,6
E0000371,U0431,P0075,wishlist_add,S000579,2024-09-14 05:35:21,mobile,141,2024-09-14,5
E0000372,U0368,P0041,product_view,S001699,2024-12-20 14:45:10,mobile,3,2024-12-20,14
E0000373,U0422,P0127,page_view,S001945,2024-02-14 02:24:21,tablet,33,2024-02-14,2
E0000374,U0436,P0056,page_view,S000150,2024-07-17 05:41:20,mobile,11,2024-07-17,5
E0000375,U0412,P0166,product_view,S000661,2024-04-24 05:05:56,mobile,70,2024-04-24,5
E0000376,U0331,P0064,purchase,S000451,2024-03-16 03:47:05,mobile,27,2024-03-16,3
E0000377,U0276,P0127,product_view,S000082,2024-04-06 04:01:20,mobile,15,2024-04-06,4
E0000378,U0264,P0013,page_view,S002052,2024-06-06 03:42:12,mobile,6,2024-06-06,3
E0000379,U0118,P0089,wishlist_add,S000263,2024-05-02 02:44:00,mobile,116,2024-05-02,2
E0000380,U0002,P0159,add_to_cart,S001061,2024-04-18 05:09:59,mobile,1,2024-04-18,5
E0000381,U0059,P0001,add_to_cart,S000070,2024-12-26 10:03:38,mobile,44,2024-12-26,10
E0000382,U0116,P0058,page_view,S000140,2024-01-28 06:03:01,mobile,15,2024-01-28,6
E0000383,U0344,P0170,purchase,S001960,2024-01-26 14:15:14,mobile,1,2024-01-26,14
E0000384,U0370,P0133,page_view,S002257,2024-10-21 08:02:14,desktop,37,2024-10-21,8
E0000385,U0378,P0098,page_view,S001468,2024-05-20 08:18:05,mobile,65,2024-05-20,8
E0000386,U0396,P0098,page_view,S002940,2024-12-02 23:58:59,desktop,11,2024-12-02,23
E0000387,U0452,P0055,page_view,S002187,2024-05-02 10:48:26,mobile,17,2024-05-02,10
E0000388,U0398,P0096,purchase,S000459,2024-09-18 07:09:14,mobile,10,2024-09-18,7
E0000389,U0158,P0058,product_view,S002115,2024-07-08 23:34:02,mobile,24,2024-07-08,23
E0000390,U0061,P0035,remove_from_cart,S000284,2024-10-08 17:14:37,desktop,1,2024-10-08,17
E0000391,U0486,P0136,page_view,S000451,2024-10-15 20:52:24,desktop,13,2024-10-15,20
E0000392,U0237,P0110,product_view,S000650,2024-06-21 15:44:54,mobile,57,2024-06-21,15
E0000393,U0081,P0020,product_view,S001064,2024-11-25 06:20:05,mobile,17,2024-11-25,6
E0000394,U0178,P0061,wishlist_add,S000428,2024-07-02 14:10:37,mobile,80,2024-07-02,14
E0000395,U0289,P0148,search,S000050,2024-01-09 19:08:01,mobile,106,2024-01-09,19
E0000396,U0221,P0126,page_view,S002809,2024-02-13 04:53:54,mobile,50,2024-02-13,4
E0000397,U0315,P0195,page_view,S001914,2024-11-18 06:13:07,desktop,55,2024-11-18,6
E0000398,U0216,P0188,page_view,S001956,2024-05-09 18:45:34,mobile,14,2024-05-09,18
E0000399,U0402,P0001,add_to_cart,S000744,2024-08-21 23:37:06,mobile,18,2024-08-21,23
E0000400,U0219,P0191,product_view,S000939,2024-07-22 11:24:39,mobile,54,2024-07-22,11
E0000401,U0450,P0145,remove_from_cart,S001825,2024-04-10 01:20:30,mobile,26,2024-04-10,1
E0000402,U0280,P0096,add_to_cart,S001627,2024-08-22 06:07:24,tablet,24,2024-08-22,6
E0000403,U0086,P0178,add_to_cart,S000575,2024-04-14 04:37:37,desktop,4,2024-04-14,4
E0000404,U0407,P0040,page_view,S001925,2024-04-07 05:13:25,tablet,51,2024-04-07,5
E0000405,U0076,P0034,product_view,S000167,2024-12-08 09:37:47,mobile,33,2024-12-08,9
E0000406,U0287,P0140,page_view,S001881,2024-08-03 16:06:48,desktop,11,2024-08-03,16
E0000407,U0372,P0040,product_view,S002222,2024-12-14 05:25:19,mobile,62,2024-12-14,5
E0000408,U0069,P0195,page_view,S002035,2024-09-04 20:16:45,mobile,35,2024-09-04,20
E0000409,U0449,P0007,page_view,S001718,2024-10-09 06:48:32,desktop,0,2024-10-09,6
E0000410,U0496,P0125,product_view,S002419,2024-04-07 23:49:05,desktop,35,2024-04-07,23
E0000411,U0088,P0097,product_view,S002902,2024-06-17 12:58:56,mobile,84,2024-06-17,12
E0000412,U0373,P0138,add_to_cart,S002053,2024-01-04 08:36:30,desktop,23,2024-01-04,8
E0000413,U0396,P0076,wishlist_add,S002771,2024-04-10 23:39:21,mobile,6,2024-04-10,23
E0000414,U0110,P0006,add_to_cart,S002469,2024-10-17 00:30:34,desktop,24,2024-10-17,0
E0000415,U0001,P0189,remove_from_cart,S001261,2024-12-02 21:32:18,tablet,21,2024-12-02,21
E0000416,U0335,P0087,search,S000753,2024-05-29 23:53:57,mobile,16,2024-05-29,23
E0000417,U0304,P0189,product_view,S002624,2024-03-14 14:12:11,desktop,5,2024-03-14,14
E0000418,U0434,P0009,add_to_cart,S000584,2024-05-20 09:05:19,desktop,8,2024-05-20,9
E0000419,U0220,P0084,page_view,S001442,2024-05-05 12:55:56,mobile,8,2024-05-05,12
E0000420,U0387,P0141,add_to_cart,S000687,2024-08-03 14:12:23,mobile,2,2024-08-03,14
E0000421,U0431,P0117,page_view,S000762,2024-12-09 15:16:33,tablet,64,2024-12-09,15
E0000422,U0056,P0199,product_view,S000658,2024-05-23 04:07:57,mobile,11,2024-05-23,4
E0000423,U0265,P0107,product_view,S000699,2024-12-29 04:30:54,desktop,4,2024-12-29,4
E0000424,U0115,P0006,product_view,S001721,2024-01-03 01:34:31,mobile,20,2024-01-03,1
E0000425,U0246,P0200,search,S000178,2024-10-06 05:11:22,tablet,20,2024-10-06,5
E0000426,U0089,P0185,search,S002738,2024-07-04 16:46:00,desktop,15,2024-07-04,16
E0000427,U0401,P0008,wishlist_add,S000632,2024-06-22 11:42:57,tablet,30,2024-06-22,11
E0000428,U0297,P0126,product_view,S001458,2024-03-09 02:51:21,desktop,1,2024-03-09,2
E0000429,U0142,P0109,product_view,S000309,2024-10-05 11:50:05,desktop,7,2024-10-05,11
E0000430,U0324,P0036,page_view,S000812,2024-04-05 06:06:53,desktop,85,2024-04-05,6
E0000431,U0427,P0106,page_view,S001128,2024-06-01 19:56:06,mobile,53,2024-06-01,19
E0000432,U0022,P0138,add_to_cart,S002174,2024-05-30 00:31:04,mobile,36,2024-05-30,0
E0000433,U0152,P0124,product_view,S001170,2024-02-17 19:18:40,mobile,7,2024-02-17,19
E0000434,U0303,P0052,remove_from_cart,S002074,2024-05-09 01:36:47,desktop,49,2024-05-09,1
E0000435,U0444,P0069,product_view,S001566,2024-04-15 13:56:24,mobile,7,2024-04-15,13
E0000436,U0303,P0119,remove_from_cart,S000343,2024-12-22 09:33:10,mobile,78,2024-12-22,9
E0000437,U0118,P0047,product_view,S001339,2024-04-08 23:05:34,mobile,7,2024-04-08,23
E0000438,U0165,P0199,product_view,S000001,2024-01-22 10:09:30,mobile,2,2024-01-22,10
E0000439,U0033,P0095,page_view,S001075,2024-03-08 01:57:57,desktop,10,2024-03-08,1
E0000440,U0377,P0079,page_view,S001323,2024-08-03 06:05:25,desktop,45,2024-08-03,6
E0000441,U0122,P0163,product_view,S002840,2024-03-05 20:04:02,mobile,1,2024-03-05,20
E0000442,U0416,P0180,page_view,S001907,2024-09-08 22:57:49,mobile,35,2024-09-08,22
E0000443,U0272,P0141,page_view,S001288,2024-10-05 17:48:41,desktop,49,2024-10-05,17
E0000444,U0416,P0104,product_view,S001923,2024-07-11 02:25:30,desktop,84,2024-07-11,2
E0000445,U0458,P0007,search,S002711,2024-02-28 07:18:57,mobile,117,2024-02-28,7
E0000446,U0353,P0186,page_view,S001442,2024-05-31 00:07:26,desktop,60,2024-05-31,0
E0000447,U0096,P0162,search,S001532,2024-04-08 00:33:43,tablet,8,2024-04-08,0
E0000448,U0168,P0037,product_view,S002191,2024-01-20 22:02:33,desktop,34,2024-01-20,22
E0000449,U0434,P0182,page_view,S002580,2024-09-14 03:33:18,desktop,1,2024-09-14,3
E0000450,U0443,P0090,product_view,S001892,2024-11-05 13:09:19,tablet,16,2024-11-05,13
E0000451,U0113,P0060,page_view,S001878,2024-06-30 23:47:52,mobile,13,2024-06-30,23
E0000452,U0119,P0006,product_view,S001562,2024-11-19 06:55:38,desktop,1,2024-11-19,6
E0000453,U0470,P0084,search,S001920,2024-10-05 08:04:15,mobile,71,2024-10-05,8
E0000454,U0091,P0122,page_view,S002946,2024-07-28 19:30:27,tablet,22,2024-07-28,19
E0000455,U0272,P0069,page_view,S002442,2024-01-29 20:27:40,desktop,8,2024-01-29,20
E0000456,U0105,P0166,product_view,S001131,2024-04-22 09:52:07,tablet,20,2024-04-22,9
E0000457,U0082,P0090,page_view,S000916,2024-06-02 16:49:48,mobile,41,2024-06-02,16
E0000458,U0440,P0164,product_view,S002179,2024-08-28 01:46:08,mobile,46,2024-08-28,1
E0000459,U0430,P0152,add_to_cart,S001831,2024-06-07 03:30:58,desktop,11,2024-06-07,3
E0000460,U0073,P0048,purchase,S000980,2024-10-07 06:58:11,desktop,1,2024-10-07,6
E0000461,U0195,P0102,product_view,S000386,2024-03-01 23:11:09,mobile,18,2024-03-01,23
E0000462,U0188,P0127,add_to_cart,S001365,2024-09-11 03:05:50,mobile,14,2024-09-11,3
E0000463,U0274,P0182,search,S000801,2024-05-29 02:50:36,desktop,79,2024-05-29,2
E0000464,U0461,P0096,product_view,S002759,2024-05-06 06:30:08,mobile,66,2024-05-06,6
E0000465,U0418,P0176,page_view,S002914,2024-10-16 03:57:42,desktop,8,2024-10-16,3
E0000466,U0404,P0089,remove_from_cart,S000511,2024-03-22 15:45:08,mobile,19,2024-03-22,15
E0000467,U0071,P0091,wishlist_add,S002734,2024-11-17 09:06:15,mobile,15,2024-11-17,9
E0000468,U0176,P0037,wishlist_add,S002282,2024-06-20 12:08:51,mobile,155,2024-06-20,12
E0000469,U0452,P0094,page_view,S001988,2024-04-23 14:31:04,desktop,23,2024-04-23,14
E0000470,U0403,P0187,add_to_cart,S000244,2024-07-20 09:10:22,mobile,23,2024-07-20,9
E0000471,U0347,P0181,page_view,S002467,2024-03-23 13:26:00,mobile,61,2024-03-23,13
E0000472,U0316,P0119,add_to_cart,S000648,2024-07-04 11:10:27,desktop,25,2024-07-04,11
E0000473,U0192,P0083,purchase,S002962,2024-06-12 19:11:05,desktop,21,2024-06-12,19
E0000474,U0004,P0158,product_view,S000992,2024-03-30 00:21:14,mobile,26,2024-03-30,0
E0000475,U0131,P0054,purchase,S000741,2024-06-12 10:24:24,desktop,9,2024-06-12,10
E0000476,U0073,P0071,product_view,S000841,2024-03-01 20:52:53,mobile,39,2024-03-01,20
E0000477,U0375,P0190,remove_from_cart,S001236,2024-01-26 10:20:41,mobile,1,2024-01-26,10
E0000478,U0201,P0182,search,S001353,2024-03-31 18:53:55,tablet,101,2024-03-31,18
E0000479,U0046,P0046,page_view,S002812,2024-08-31 06:37:30,mobile,14,2024-08-31,6
E0000480,U0323,P0129,page_view,S002162,2024-11-16 23:03:53,desktop,91,2024-11-16,23
E0000481,U0130,P0127,purchase,S002997,2024-04-21 14:09:02,mobile,33,2024-04-21,14
E0000482,U0225,P0027,product_view,S002268,2024-10-05 09:59:34,desktop,59,2024-10-05,9
E0000483,U0095,P0175,search,S002776,2024-09-20 11:18:21,mobile,9,2024-09-20,11
E0000484,U0380,P0051,product_view,S000553,2024-10-14 18:20:56,desktop,9,2024-10-14,18
E0000485,U0290,P0176,page_view,S000520,2024-02-14 10:29:43,desktop,8,2024-02-14,10
E0000486,U0439,P0115,add_to_cart,S001971,2024-03-02 05:40:21,desktop,6,2024-03-02,5
E0000487,U0482,P0195,search,S002394,2024-02-29 23:34:26,tablet,3,2024-02-29,23
E0000488,U0164,P0105,product_view,S001814,2024-11-27 10:45:13,desktop,45,2024-11-27,10
E0000489,U0029,P0154,remove_from_cart,S001802,2024-10-09 15:37:47,mobile,32,2024-10-09,15
E0000490,U0432,P0062,page_view,S001069,2024-02-13 10:49:30,tablet,80,2024-02-13,10
E0000491,U0376,P0190,purchase,S001240,2024-02-06 11:49:08,mobile,33,2024-02-06,11
E0000492,U0387,P0080,product_view,S001578,2024-04-20 16:33:30,mobile,33,2024-04-20,16
E0000493,U0158,P0071,product_view,S000371,2024-09-15 20:12:11,mobile,30,2024-09-15,20
E0000494,U0178,P0143,product_view,S001536,2024-07-18 14:10:10,mobile,11,2024-07-18,14
E0000495,U0308,P0065,product_view,S001633,2024-06-11 06:25:59,mobile,9,2024-06-11,6
E0000496,U0223,P0002,product_view,S000442,2024-11-12 18:49:05,mobile,32,2024-11-12,18
E0000497,U0329,P0026,product_view,S002279,2024-07-07 19:44:33,desktop,21,2024-07-07,19
E0000498,U0121,P0076,product_view,S002755,2024-12-10 20:31:39,mobile,27,2024-12-10,20
E0000499,U0339,P0190,product_view,S000688,2024-04-18 04:21:52,tablet,34,2024-04-18,4
E0000500,U0223,P0021,remove_from_cart,S000903,2024-06-27 17:07:56,desktop,2,2024-06-27,17
E0000501,U0029,P0113,product_view,S002901,2024-10-31 23:18:07,mobile,7,2024-10-31,23
E0000502,U0200,P0086,product_view,S001621,2024-02-10 16:23:58,mobile,13,2024-02-10,16
E0000503,U0011,P0138,page_view,S002478,2024-05-18 10:31:16,desktop,18,2024-05-18,10
E0000504,U0149,P0111,add_to_cart,S001375,2024-09-27 05:26:08,mobile,48,2024-09-27,5
E0000505,U0379,P0057,page_view,S001863,2024-04-19 23:51:03,desktop,38,2024-04-19,23
E0000506,U0054,P0136,purchase,S000826,2024-02-24 17:11:58,mobile,14,2024-02-24,17
E0000507,U0054,P0083,page_view,S002609,2024-05-14 05:34:40,desktop,64,2024-05-14,5
E0000508,U0270,P0138,page_view,S000036,2024-03-23 20:19:01,mobile,5,2024-03-23,20
E0000509,U0175,P0092,product_view,S002756,2024-08-23 15:24:03,mobile,5,2024-08-23,15
E0000510,U0041,P0024,product_view,S001572,2024-03-17 08:05:22,desktop,32,2024-03-17,8
E0000511,U0120,P0184,page_view,S000062,2024-02-06 03:07:47,mobile,47,2024-02-06,3
E0000512,U0480,P0167,product_view,S001806,2024-04-03 10:53:15,desktop,9,2024-04-03,10
E0000513,U0047,P0008,add_to_cart,S002056,2024-02-23 00:40:38,mobile,75,2024-02-23,0
E0000514,U0401,P0144,page_view,S002252,2024-05-21 22:19:20,desktop,51,2024-05-21,22
E0000515,U0063,P0200,add_to_cart,S002792,2024-04-13 09:48:07,mobile,124,2024-04-13,9
E0000516,U0498,P0119,page_view,S000391,2024-06-08 20:14:44,mobile,0,2024-06-08,20
E0000517,U0115,P0049,product_view,S002748,2024-11-23 14:52:28,mobile,101,2024-11-23,14
E0000518,U0311,P0010,search,S001200,2024-07-24 04:23:33,mobile,6,2024-07-24,4
E0000519,U0084,P0029,search,S000299,2024-12-24 09:33:35,mobile,46,2024-12-24,9
E0000520,U0025,P0050,add_to_cart,S001241,2024-10-30 22:30:04,desktop,3,2024-10-30,22
E0000521,U0301,P0165,product_view,S000505,2024-09-29 16:20:09,tablet,5,2024-09-29,16
E0000522,U0002,P0112,page_view,S000045,2024-09-29 11:29:37,mobile,173,2024-09-29,11
E0000523,U0206,P0119,product_view,S000757,2024-07-13 15:15:15,mobile,15,2024-07-13,15
E0000524,U0405,P0122,page_view,S002550,2024-02-10 15:21:01,desktop,7,2024-02-10,15
E0000525,U0046,P0031,page_view,S000552,2024-08-29 21:53:42,mobile,5,2024-08-29,21
E0000526,U0161,P0120,wishlist_add,S000744,2024-07-06 01:04:39,desktop,40,2024-07-06,1
E0000527,U0472,P0102,add_to_cart,S001039,2024-01-07 12:16:21,mobile,27,2024-01-07,12
E0000528,U0048,P0010,product_view,S002286,2024-07-17 11:53:49,desktop,38,2024-07-17,11
E0000529,U0030,P0151,search,S000320,2024-07-19 20:09:55,mobile,14,2024-07-19,20
E0000530,U0021,P0026,page_view,S000275,2024-02-12 05:36:46,mobile,8,2024-02-12,5
