transaction_id,user_id,product_id,quantity,rating,timestamp,payment_method,date,hour,day_of_week,month
T000276,U0192,P0025,3.0,4.0,2024-06-23 06:57:00,Debit Card,2024-06-23,6,6,6
T000277,U0422,P0065,3.0,4.0,2024-05-12 05:59:00,Debit Card,2024-05-12,5,6,5
T000278,U0023,P0154,1.0,4.0,2024-11-03 07:55:00,COD,2024-11-03,7,6,11
T000279,U0355,P0198,1.0,2.0,2024-06-14 14:20:00,Credit Card,2024-06-14,14,4,6
T000280,U0362,P0027,1.0,4.0,2024-10-25 23:39:00,UPI,2024-10-25,23,4,10
T000281,U0438,P0081,4.0,5.0,2024-08-29 00:39:00,UPI,2024-08-29,0,3,8
T000282,U0468,P0103,3.0,5.0,2024-03-30 14:28:00,Credit Card,2024-03-30,14,5,3
T000283,U0310,P0063,1.0,3.0,2024-06-27 08:48:00,Credit Card,2024-06-27,8,3,6
T000284,U0186,P0064,1.0,3.0,2024-08-20 12:38:00,UPI,2024-08-20,12,1,8
T000285,U0012,P0004,4.0,4.0,2024-05-10 13:09:00,Credit Card,2024-05-10,13,4,5
T000286,U0478,P0017,4.0,1.0,2024-12-16 20:55:00,UPI,2024-12-16,20,0,12
T000287,U0289,P0001,4.0,3.0,2024-01-20 19:17:00,COD,2024-01-20,19,5,1
T000288,U0489,P0134,2.0,4.0,2024-08-12 22:34:00,Net Banking,2024-08-12,22,0,8
T000289,U0483,P0025,1.0,4.0,2024-05-07 00:34:00,UPI,2024-05-07,0,1,5
T000290,U0470,P0040,3.0,4.0,2024-08-13 17:09:00,Credit Card,2024-08-13,17,1,8
T000291,U0093,P0138,4.0,4.0,2024-11-26 15:17:00,Debit Card,2024-11-26,15,1,11
T000292,U0260,P0148,3.0,5.0,2024-04-01 20:06:00,UPI,2024-04-01,20,0,4
T000293,U0469,P0013,4.0,4.0,2024-11-20 16:44:00,Credit Card,2024-11-20,16,2,11
T000294,U0040,P0067,2.0,1.0,2024-07-14 13:06:00,UPI,2024-07-14,13,6,7
T000295,U0329,P0021,4.0,5.0,2024-09-16 04:29:00,COD,2024-09-16,4,0,9
T000296,U0262,P0098,4.0,4.0,2024-01-16 09:49:00,Net Banking,2024-01-16,9,1,1
T000297,U0049,P0152,4.0,3.0,2024-05-21 06:05:00,Credit Card,2024-05-21,6,1,5
T000298,U0471,P0114,2.0,3.0,2024-03-23 19:04:00,UPI,2024-03-23,19,5,3
T000299,U0024,P0026,4.0,4.0,2024-01-22 16:12:00,UPI,2024-01-22,16,0,1
T000300,U0305,P0141,1.0,4.0,2024-05-18 18:26:00,COD,2024-05-18,18,5,5
T000301,U0096,P0129,4.0,4.0,2024-11-14 04:09:00,UPI,2024-11-14,4,3,11
T000302,U0441,P0084,3.0,4.0,2024-07-31 06:20:00,Debit Card,2024-07-31,6,2,7
T000303,U0262,P0113,3.0,2.0,2024-04-07 22:41:00,UPI,2024-04-07,22,6,4
T000304,U0330,P0050,1.0,4.0,2024-03-30 09:39:00,Credit Card,2024-03-30,9,5,3
T000305,U0226,P0172,3.0,3.0,2024-04-17 21:10:00,Credit Card,2024-04-17,21,2,4
T000306,U0481,P0045,1.0,4.0,2024-07-09 15:53:00,UPI,2024-07-09,15,1,7
T000307,U0458,P0165,4.0,5.0,2024-08-26 18:47:00,Credit Card,2024-08-26,18,0,8
T000308,U0336,P0018,1.0,4.0,2024-07-07 17:03:00,Net Banking,2024-07-07,17,6,7
T000309,U0246,P0057,3.0,4.0,2024-12-27 10:14:00,Credit Card,2024-12-27,10,4,12
T000310,U0471,P0132,4.0,4.0,2024-08-16 21:02:00,Credit Card,2024-08-16,21,4,8
T000311,U0028,P0109,3.0,4.0,2024-01-06 16:19:00,UPI,2024-01-06,16,5,1
T000312,U0316,P0180,2.0,5.0,2024-03-20 03:07:00,UPI,2024-03-20,3,2,3
T000313,U0294,P0004,2.0,4.0,2024-03-22 04:55:00,Credit Card,2024-03-22,4,4,3
T000314,U0321,P0021,1.0,5.0,2024-04-29 08:00:00,UPI,2024-04-29,8,0,4
T000315,U0365,P0132,2.0,2.0,2024-04-08 01:14:00,Debit Card,2024-04-08,1,0,4
T000316,U0137,P0159,1.0,4.0,2024-10-17 17:11:00,Debit Card,2024-10-17,17,3,10
T000317,U0193,P0178,1.0,2.0,2024-03-02 03:14:00,Net Banking,2024-03-02,3,5,3
T000318,U0195,P0170,4.0,2.0,2024-03-04 20:12:00,Debit Card,2024-03-04,20,0,3
T000319,U0367,P0107,4.0,4.0,2024-06-24 05:51:00,Credit Card,2024-06-24,5,0,6
T000320,U0304,P0020,1.0,5.0,2024-08-22 13:07:00,Credit Card,2024-08-22,13,3,8
T000321,U0107,P0102,1.0,5.0,2024-06-14 13:52:00,Credit Card,2024-06-14,13,4,6
T000322,U0449,P0193,3.0,4.0,2024-03-14 23:03:00,Net Banking,2024-03-14,23,3,3
T000323,U0313,P0007,1.0,5.0,2024-04-17 10:26:00,Credit Card,2024-04-17,10,2,4
T000324,U0156,P0189,3.0,4.0,2024-06-27 23:06:00,UPI,2024-06-27,23,3,6
T000325,U0359,P0155,3.0,5.0,2024-06-06 07:49:00,Net Banking,2024-06-06,7,3,6
T000326,U0090,P0080,3.0,4.0,2024-10-01 09:29:00,Net Banking,2024-10-01,9,1,10
T000327,U0302,P0097,3.0,1.0,2024-11-15 04:10:00,UPI,2024-11-15,4,4,11
T000328,U0339,P0061,4.0,5.0,2024-04-02 04:35:00,Debit Card,2024-04-02,4,1,4
T000329,U0294,P0139,1.0,5.0,2024-01-27 06:32:00,COD,2024-01-27,6,5,1
T000330,U0025,P0176,1.0,5.0,2024-02-28 17:48:00,Net Banking,2024-02-28,17,2,2
T000331,U0048,P0060,2.0,3.0,2024-12-30 14:10:00,Debit Card,2024-12-30,14,0,12
T000332,U0043,P0030,3.0,5.0,2024-05-29 10:48:00,Debit Card,2024-05-29,10,2,5
T000333,U0090,P0060,2.0,4.0,2024-07-01 21:07:00,Net Banking,2024-07-01,21,0,7
T000334,U0109,P0058,4.0,5.0,2024-09-26 06:48:00,UPI,2024-09-26,6,3,9
T000335,U0151,P0065,3.0,5.0,2024-01-24 13:48:00,UPI,2024-01-24,13,2,1
T000336,U0299,P0111,3.0,3.0,2024-08-26 14:27:00,UPI,2024-08-26,14,0,8
T000337,U0052,P0146,2.0,5.0,2024-03-20 20:58:00,UPI,2024-03-20,20,2,3
T000338,U0481,P0026,4.0,3.0,2024-08-22 23:55:00,UPI,2024-08-22,23,3,8
T000339,U0355,P0076,4.0,2.0,2024-08-31 20:56:00,Credit Card,2024-08-31,20,5,8
T000340,U0144,P0196,3.0,4.0,2024-09-28 19:58:00,UPI,2024-09-28,19,5,9
T000341,U0001,P0148,3.0,4.0,2024-08-09 14:24:00,Debit Card,2024-08-09,14,4,8
T000342,U0020,P0176,4.0,4.0,2024-05-23 06:13:00,COD,2024-05-23,6,3,5
T000343,U0458,P0029,3.0,3.0,2024-10-30 16:12:00,Credit Card,2024-10-30,16,2,10
T000344,U0433,P0183,3.0,5.0,2024-07-10 03:25:00,UPI,2024-07-10,3,2,7
T000345,U0133,P0013,2.0,4.0,2024-04-27 06:26:00,UPI,2024-04-27,6,5,4
T000346,U0464,P0101,2.0,4.0,2024-11-30 04:32:00,UPI,2024-11-30,4,5,11
T000347,U0394,P0179,3.0,4.0,2024-08-24 07:11:00,Credit Card,2024-08-24,7,5,8
T000348,U0201,P0037,2.0,5.0,2024-01-14 03:04:00,COD,2024-01-14,3,6,1
T000349,U0374,P0076,3.0,4.0,2024-02-02 12:27:00,Net Banking,2024-02-02,12,4,2
T000350,U0009,P0147,3.0,5.0,2024-01-10 03:43:00,Credit Card,2024-01-10,3,2,1
T000351,U0308,P0008,4.0,3.0,2024-11-15 05:57:00,UPI,2024-11-15,5,4,11
T000352,U0363,P0193,1.0,2.0,2024-12-01 09:39:00,UPI,2024-12-01,9,6,12
T000353,U0393,P0033,1.0,3.0,2024-01-14 13:40:00,Credit Card,2024-01-14,13,6,1
T000354,U0159,P0174,2.0,5.0,2024-01-01 02:39:00,Debit Card,2024-01-01,2,0,1
T000355,U0252,P0187,1.0,4.0,2024-10-04 23:31:00,Credit Card,2024-10-04,23,4,10
T000356,U0279,P0030,4.0,5.0,2024-03-31 23:26:00,COD,2024-03-31,23,6,3
T000357,U0322,P0003,1.0,4.0,2024-06-25 21:19:00,Credit Card,2024-06-25,21,1,6
T000358,U0293,P0134,4.0,3.0,2024-04-19 22:24:00,Credit Card,2024-04-19,22,4,4
T000359,U0003,P0041,4.0,1.0,2024-10-13 16:28:00,COD,2024-10-13,16,6,10
T000360,U0438,P0108,1.0,4.0,2024-02-26 20:28:00,UPI,2024-02-26,20,0,2
T000361,U0148,P0143,4.0,2.0,2024-05-20 14:55:00,COD,2024-05-20,14,0,5
T000362,U0370,P0024,2.0,4.0,2024-06-02 14:02:00,UPI,2024-06-02,14,6,6
T000363,U0319,P0179,2.0,5.0,2024-05-12 15:24:00,UPI,2024-05-12,15,6,5
T000364,U0350,P0021,1.0,2.0,2024-07-08 10:56:00,Credit Card,2024-07-08,10,0,7
T000365,U0194,P0113,2.0,4.0,2024-09-08 23:04:00,UPI,2024-09-08,23,6,9
T000366,U0164,P0101,2.0,3.0,2024-01-06 13:06:00,Net Banking,2024-01-06,13,5,1
T000367,U0492,P0121,3.0,4.0,2024-11-25 02:10:00,Debit Card,2024-11-25,2,0,11
T000368,U0169,P0195,3.0,4.0,2024-12-06 16:02:00,Credit Card,2024-12-06,16,4,12
T000369,U0224,P0148,2.0,4.0,2024-10-29 16:02:00,Debit Card,2024-10-29,16,1,10
T000370,U0200,P0182,1.0,5.0,2024-02-11 04:00:00,Net Banking,2024-02-11,4,6,2
T000371,U0368,P0052,4.0,5.0,2024-07-12 16:21:00,Net Banking,2024-07-12,16,4,7
T000372,U0127,P0103,4.0,3.0,2024-10-19 18:29:00,Credit Card,2024-10-19,18,5,10
T000373,U0403,P0134,1.0,5.0,2024-12-18 09:30:00,UPI,2024-12-18,9,2,12
T000374,U0473,P0189,1.0,5.0,2024-05-11 01:24:00,Net Banking,2024-05-11,1,5,5
T000375,U0055,P0096,3.0,4.0,2024-06-25 03:06:00,UPI,2024-06-25,3,1,6
T000376,U0470,P0038,1.0,4.0,2024-10-14 08:01:00,UPI,2024-10-14,8,0,10
T000377,U0026,P0183,1.0,3.0,2024-01-17 18:08:00,Debit Card,2024-01-17,18,2,1
T000378,U0279,P0186,1.0,3.0,2024-03-27 16:49:00,Net Banking,2024-03-27,16,2,3
T000379,U0305,P0024,3.0,4.0,2024-06-11 01:44:00,Net Banking,2024-06-11,1,1,6
T000380,U0098,P0060,4.0,1.0,2024-12-05 19:44:00,Debit Card,2024-12-05,19,3,12
T000381,U0369,P0047,4.0,5.0,2024-01-16 17:15:00,UPI,2024-01-16,17,1,1
T000382,U0374,P0098,3.0,4.0,2024-09-05 18:59:00,Credit Card,2024-09-05,18,3,9
T000383,U0078,P0166,2.0,4.0,2024-12-01 06:33:00,UPI,2024-12-01,6,6,12
T000385,U0444,P0047,3.0,3.0,2024-06-23 06:15:00,Credit Card,2024-06-23,6,6,6
T000386,U0168,P0089,1.0,1.0,2024-06-22 03:34:00,UPI,2024-06-22,3,5,6
T000387,U0027,P0002,3.0,3.0,2024-07-23 08:50:00,Debit Card,2024-07-23,8,1,7
T000388,U0252,P0116,3.0,3.0,2024-04-04 12:36:00,UPI,2024-04-04,12,3,4
T000389,U0374,P0144,1.0,4.0,2024-10-13 14:52:00,Debit Card,2024-10-13,14,6,10
T000390,U0332,P0164,3.0,3.0,2024-09-06 16:25:00,UPI,2024-09-06,16,4,9
T000391,U0449,P0078,3.0,4.0,2024-11-06 17:55:00,UPI,2024-11-06,17,2,11
T000392,U0324,P0145,4.0,4.0,2024-08-03 19:26:00,UPI,2024-08-03,19,5,8
T000393,U0443,P0060,2.0,5.0,2024-11-07 07:57:00,UPI,2024-11-07,7,3,11
T000394,U0449,P0001,1.0,1.0,2024-10-14 22:40:00,Debit Card,2024-10-14,22,0,10
T000395,U0179,P0194,4.0,5.0,2024-08-07 02:56:00,Credit Card,2024-08-07,2,2,8
T000396,U0434,P0100,1.0,4.0,2024-03-08 21:01:00,Credit Card,2024-03-08,21,4,3
T000397,U0468,P0113,4.0,4.0,2024-10-23 02:57:00,UPI,2024-10-23,2,2,10
T000398,U0143,P0137,2.0,3.0,2024-06-23 08:30:00,Debit Card,2024-06-23,8,6,6
T000399,U0338,P0112,3.0,5.0,2024-11-15 23:44:00,UPI,2024-11-15,23,4,11
T000400,U0391,P0152,3.0,2.0,2024-11-02 21:08:00,Credit Card,2024-11-02,21,5,11
T000401,U0161,P0164,1.0,3.0,2024-09-18 06:03:00,Net Banking,2024-09-18,6,2,9
T000402,U0491,P0162,3.0,1.0,2024-05-06 08:59:00,Net Banking,2024-05-06,8,0,5
T000403,U0002,P0198,1.0,5.0,2024-10-15 04:11:00,Credit Card,2024-10-15,4,1,10
T000404,U0398,P0175,1.0,2.0,2024-11-03 17:50:00,Credit Card,2024-11-03,17,6,11
T000405,U0380,P0049,4.0,4.0,2024-10-08 08:16:00,Credit Card,2024-10-08,8,1,10
T000406,U0096,P0142,4.0,4.0,2024-08-12 03:13:00,Credit Card,2024-08-12,3,0,8
T000407,U0155,P0113,3.0,1.0,2024-03-18 17:14:00,UPI,2024-03-18,17,0,3
T000408,U0206,P0037,1.0,5.0,2024-01-24 04:17:00,UPI,2024-01-24,4,2,1
T000409,U0201,P0028,2.0,4.0,2024-12-05 21:39:00,Net Banking,2024-12-05,21,3,12
T000410,U0095,P0160,1.0,4.0,2024-01-28 03:04:00,Credit Card,2024-01-28,3,6,1
T000411,U0278,P0176,1.0,5.0,2024-09-10 08:18:00,UPI,2024-09-10,8,1,9
T000412,U0269,P0146,2.0,4.0,2024-03-29 11:24:00,Net Banking,2024-03-29,11,4,3
T000413,U0407,P0033,1.0,3.0,2024-09-23 17:03:00,Credit Card,2024-09-23,17,0,9
T000414,U0178,P0132,1.0,4.0,2024-10-30 11:41:00,Debit Card,2024-10-30,11,2,10
T000415,U0085,P0177,2.0,5.0,2024-09-01 08:39:00,UPI,2024-09-01,8,6,9
T000416,U0184,P0027,2.0,4.0,2024-07-18 08:50:00,UPI,2024-07-18,8,3,7
T000417,U0421,P0064,3.0,4.0,2024-12-09 12:15:00,Credit Card,2024-12-09,12,0,12
T000418,U0318,P0162,1.0,4.0,2024-03-24 19:45:00,Net Banking,2024-03-24,19,6,3
T000419,U0184,P0200,1.0,4.0,2024-02-07 23:31:00,Debit Card,2024-02-07,23,2,2
T000420,U0454,P0163,3.0,3.0,2024-11-11 19:01:00,Net Banking,2024-11-11,19,0,11
T000421,U0363,P0145,1.0,4.0,2024-05-20 12:43:00,UPI,2024-05-20,12,0,5
T000422,U0156,P0025,1.0,3.0,2024-01-01 03:05:00,Credit Card,2024-01-01,3,0,1
T000423,U0301,P0007,1.0,5.0,2024-07-16 20:27:00,COD,2024-07-16,20,1,7
T000424,U0071,P0066,1.0,5.0,2024-09-06 16:14:00,UPI,2024-09-06,16,4,9
T000425,U0164,P0097,2.0,5.0,2024-02-21 14:29:00,Debit Card,2024-02-21,14,2,2
T000426,U0449,P0093,4.0,4.0,2024-01-07 19:08:00,UPI,2024-01-07,19,6,1
T000427,U0357,P0024,4.0,2.0,2024-11-20 07:24:00,UPI,2024-11-20,7,2,11
T000428,U0179,P0004,3.0,5.0,2024-02-10 00:26:00,UPI,2024-02-10,0,5,2
T000429,U0024,P0037,3.0,1.0,2024-07-16 06:02:00,Credit Card,2024-07-16,6,1,7
T000430,U0476,P0040,1.0,3.0,2024-11-24 20:49:00,Debit Card,2024-11-24,20,6,11
T000431,U0363,P0029,1.0,5.0,2024-09-30 02:53:00,Credit Card,2024-09-30,2,0,9
T000432,U0021,P0053,2.0,2.0,2024-05-06 16:03:00,Credit Card,2024-05-06,16,0,5
T000433,U0496,P0187,2.0,4.0,2024-09-19 15:46:00,COD,2024-09-19,15,3,9
T000434,U0007,P0184,2.0,2.0,2024-06-23 19:58:00,UPI,2024-06-23,19,6,6
T000435,U0256,P0059,3.0,4.0,2024-11-22 09:44:00,Net Banking,2024-11-22,9,4,11
T000436,U0403,P0031,4.0,2.0,2024-07-15 05:32:00,COD,2024-07-15,5,0,7
T000437,U0250,P0083,1.0,4.0,2024-05-14 16:29:00,Credit Card,2024-05-14,16,1,5
T000438,U0120,P0174,3.0,4.0,2024-09-15 21:18:00,UPI,2024-09-15,21,6,9
T000439,U0029,P0198,2.0,5.0,2024-09-30 01:56:00,Debit Card,2024-09-30,1,0,9
T000440,U0474,P0033,1.0,3.0,2024-11-18 10:27:00,Credit Card,2024-11-18,10,0,11
T000441,U0292,P0147,2.0,1.0,2024-04-04 18:41:00,Net Banking,2024-04-04,18,3,4
T000442,U0442,P0137,1.0,3.0,2024-08-10 19:13:00,COD,2024-08-10,19,5,8
T000443,U0260,P0038,4.0,1.0,2024-08-15 09:11:00,Credit Card,2024-08-15,9,3,8
T000444,U0014,P0159,2.0,3.0,2024-01-20 04:10:00,UPI,2024-01-20,4,5,1
T000445,U0327,P0128,4.0,5.0,2024-04-03 06:54:00,Net Banking,2024-04-03,6,2,4
T000446,U0386,P0182,2.0,5.0,2024-12-21 20:01:00,UPI,2024-12-21,20,5,12
T000447,U0040,P0167,1.0,5.0,2024-07-05 20:41:00,Debit Card,2024-07-05,20,4,7
T000448,U0475,P0022,4.0,4.0,2024-12-24 20:54:00,Credit Card,2024-12-24,20,1,12
T000449,U0053,P0151,3.0,4.0,2024-03-28 04:11:00,UPI,2024-03-28,4,3,3
T000450,U0222,P0171,3.0,5.0,2024-11-26 20:35:00,Net Banking,2024-11-26,20,1,11
T000451,U0170,P0153,4.0,3.0,2024-06-23 18:41:00,Net Banking,2024-06-23,18,6,6
T000452,U0127,P0120,1.0,4.0,2024-06-09 07:35:00,UPI,2024-06-09,7,6,6
T000453,U0106,P0168,1.0,3.0,2024-07-17 15:28:00,Credit Card,2024-07-17,15,2,7
T000454,U0400,P0172,1.0,3.0,2024-09-29 16:53:00,Debit Card,2024-09-29,16,6,9
T000455,U0492,P0168,2.0,3.0,2024-12-10 06:49:00,UPI,2024-12-10,6,1,12
T000456,U0175,P0035,1.0,4.0,2024-04-09 05:48:00,Credit Card,2024-04-09,5,1,4
T000457,U0090,P0164,2.0,3.0,2024-10-14 15:44:00,UPI,2024-10-14,15,0,10
T000458,U0389,P0060,4.0,4.0,2024-09-17 07:51:00,Net Banking,2024-09-17,7,1,9
T000460,U0137,P0182,3.0,4.0,2024-10-05 09:22:00,UPI,2024-10-05,9,5,10
T000461,U0256,P0199,4.0,4.0,2024-06-23 11:14:00,Credit Card,2024-06-23,11,6,6
T000462,U0376,P0029,4.0,4.0,2024-10-28 09:10:00,Net Banking,2024-10-28,9,0,10
T000463,U0486,P0062,2.0,4.0,2024-08-03 16:34:00,UPI,2024-08-03,16,5,8
T000464,U0386,P0160,1.0,3.0,2024-01-26 12:12:00,Debit Card,2024-01-26,12,4,1
T000465,U0209,P0192,4.0,4.0,2024-09-24 15:25:00,COD,2024-09-24,15,1,9
T000466,U0448,P0181,1.0,4.0,2024-03-27 16:36:00,Debit Card,2024-03-27,16,2,3
T000467,U0249,P0094,2.0,4.0,2024-09-27 01:49:00,Net Banking,2024-09-27,1,4,9
T000468,U0112,P0178,3.0,4.0,2024-09-02 04:15:00,Credit Card,2024-09-02,4,0,9
T000469,U0362,P0165,1.0,2.0,2024-02-21 08:08:00,COD,2024-02-21,8,2,2
T000470,U0311,P0085,4.0,3.0,2024-04-08 22:47:00,Credit Card,2024-04-08,22,0,4
T000471,U0488,P0136,1.0,2.0,2024-08-30 21:15:00,UPI,2024-08-30,21,4,8
T000472,U0369,P0145,1.0,5.0,2024-09-23 01:16:00,Debit Card,2024-09-23,1,0,9
T000473,U0444,P0063,4.0,3.0,2024-01-04 06:32:00,Credit Card,2024-01-04,6,3,1
T000474,U0384,P0191,1.0,4.0,2024-09-11 22:48:00,Debit Card,2024-09-11,22,2,9
T000475,U0129,P0132,4.0,5.0,2024-06-22 17:37:00,Net Banking,2024-06-22,17,5,6
T000476,U0112,P0003,3.0,4.0,2024-01-21 13:38:00,Credit Card,2024-01-21,13,6,1
T000477,U0149,P0102,1.0,4.0,2024-08-15 09:46:00,UPI,2024-08-15,9,3,8
T000478,U0035,P0178,2.0,4.0,2024-10-15 02:15:00,Net Banking,2024-10-15,2,1,10
T000479,U0447,P0046,1.0,4.0,2024-04-18 03:43:00,UPI,2024-04-18,3,3,4
T000480,U0396,P0092,4.0,4.0,2024-08-27 11:18:00,Credit Card,2024-08-27,11,1,8
T000481,U0029,P0109,2.0,4.0,2024-12-28 03:38:00,Debit Card,2024-12-28,3,5,12
T000482,U0126,P0050,2.0,4.0,2024-06-20 07:31:00,UPI,2024-06-20,7,3,6
T000483,U0225,P0123,3.0,3.0,2024-03-19 05:10:00,Net Banking,2024-03-19,5,1,3
T000484,U0326,P0010,4.0,3.0,2024-02-19 12:40:00,UPI,2024-02-19,12,0,2
T000485,U0143,P0156,1.0,4.0,2024-12-30 03:22:00,UPI,2024-12-30,3,0,12
T000486,U0028,P0008,1.0,5.0,2024-10-14 02:07:00,Net Banking,2024-10-14,2,0,10
T000487,U0291,P0129,2.0,5.0,2024-05-13 19:36:00,Credit Card,2024-05-13,19,0,5
T000488,U0446,P0072,3.0,3.0,2024-07-24 12:12:00,Credit Card,2024-07-24,12,2,7
T000489,U0323,P0183,3.0,5.0,2024-03-08 06:16:00,Credit Card,2024-03-08,6,4,3
T000490,U0463,P0126,1.0,3.0,2024-01-17 00:32:00,UPI,2024-01-17,0,2,1
T000491,U0418,P0164,2.0,5.0,2024-06-27 09:31:00,UPI,2024-06-27,9,3,6
T000492,U0212,P0101,4.0,4.0,2024-10-16 08:20:00,UPI,2024-10-16,8,2,10
T000493,U0229,P0138,1.0,3.0,2024-11-15 18:05:00,Credit Card,2024-11-15,18,4,11
T000494,U0390,P0074,1.0,4.0,2024-08-13 14:14:00,Credit Card,2024-08-13,14,1,8
T000495,U0063,P0102,3.0,4.0,2024-04-08 12:36:00,Credit Card,2024-04-08,12,0,4
T000496,U0248,P0040,1.0,5.0,2024-03-18 06:54:00,COD,2024-03-18,6,0,3
T000497,U0204,P0050,3.0,2.0,2024-07-31 05:54:00,UPI,2024-07-31,5,2,7
T000498,U0059,P0151,4.0,4.0,2024-10-05 13:36:00,UPI,2024-10-05,13,5,10
T000499,U0091,P0184,4.0,4.0,2024-09-18 21:18:00,UPI,2024-09-18,21,2,9
T000500,U0025,P0149,2.0,4.0,2024-08-08 04:10:00,Credit Card,2024-08-08,4,3,8
T000501,U0288,P0159,4.0,5.0,2024-09-27 02:49:00,Debit Card,2024-09-27,2,4,9
T000502,U0365,P0122,3.0,5.0,2024-09-04 11:36:00,Credit Card,2024-09-04,11,2,9
T000503,U0187,P0083,2.0,3.0,2024-01-05 09:16:00,Credit Card,2024-01-05,9,4,1
T000504,U0293,P0105,2.0,4.0,2024-12-10 01:14:00,Credit Card,2024-12-10,1,1,12
T000506,U0467,P0200,1.0,3.0,2024-11-24 12:07:00,UPI,2024-11-24,12,6,11
T000507,U0188,P0167,2.0,2.0,2024-02-15 20:35:00,UPI,2024-02-15,20,3,2
T000509,U0109,P0005,4.0,4.0,2024-03-08 16:06:00,Debit Card,2024-03-08,16,4,3
T000510,U0329,P0062,2.0,4.0,2024-08-11 04:08:00,Credit Card,2024-08-11,4,6,8
T000511,U0393,P0051,2.0,4.0,2024-01-23 15:55:00,Credit Card,2024-01-23,15,1,1
T000512,U0180,P0011,1.0,5.0,2024-12-24 18:17:00,Credit Card,2024-12-24,18,1,12
T000513,U0349,P0099,3.0,4.0,2024-09-08 04:39:00,Credit Card,2024-09-08,4,6,9
T000514,U0016,P0137,4.0,5.0,2024-06-18 09:32:00,UPI,2024-06-18,9,1,6
T000515,U0095,P0178,3.0,5.0,2024-12-21 03:15:00,Debit Card,2024-12-21,3,5,12
T000516,U0159,P0134,4.0,3.0,2024-03-23 18:01:00,Credit Card,2024-03-23,18,5,3
T000517,U0258,P0104,2.0,3.0,2024-01-24 09:24:00,Credit Card,2024-01-24,9,2,1
T000518,U0049,P0079,3.0,2.0,2024-05-29 14:39:00,UPI,2024-05-29,14,2,5
T000519,U0465,P0063,4.0,5.0,2024-03-07 16:30:00,UPI,2024-03-07,16,3,3
T000520,U0058,P0050,4.0,4.0,2024-04-16 02:18:00,UPI,2024-04-16,2,1,4
T000521,U0042,P0013,3.0,5.0,2024-04-27 03:05:00,Net Banking,2024-04-27,3,5,4
T000522,U0074,P0006,1.0,3.0,2024-08-06 11:59:00,Net Banking,2024-08-06,11,1,8
T000523,U0265,P0144,2.0,5.0,2024-08-09 09:04:00,Credit Card,2024-08-09,9,4,8
T000524,U0272,P0127,1.0,5.0,2024-08-25 01:18:00,UPI,2024-08-25,1,6,8
T000525,U0440,P0027,3.0,5.0,2024-09-30 02:33:00,Debit Card,2024-09-30,2,0,9
T000526,U0010,P0023,1.0,4.0,2024-03-16 06:15:00,Debit Card,2024-03-16,6,5,3
T000527,U0467,P0044,3.0,4.0,2024-12-15 19:14:00,UPI,2024-12-15,19,6,12
T000528,U0274,P0067,1.0,2.0,2024-10-31 09:26:00,COD,2024-10-31,9,3,10
T000529,U0307,P0122,4.0,2.0,2024-04-10 01:03:00,Credit Card,2024-04-10,1,2,4
T000530,U0399,P0100,4.0,4.0,2024-02-06 18:07:00,Debit Card,2024-02-06,18,1,2
T000531,U0290,P0091,2.0,5.0,2024-04-09 06:39:00,UPI,2024-04-09,6,1,4
T000532,U0259,P0048,4.0,1.0,2024-09-19 12:37:00,UPI,2024-09-19,12,3,9
T000533,U0014,P0135,1.0,3.0,2024-09-29 21:05:00,Credit Card,2024-09-29,21,6,9
T000534,U0334,P0135,3.0,5.0,2024-05-20 02:31:00,COD,2024-05-20,2,0,5
T000535,U0076,P0029,4.0,1.0,2024-11-11 00:55:00,UPI,2024-11-11,0,0,11
T000536,U0364,P0046,4.0,2.0,2024-03-31 09:14:00,Debit Card,2024-03-31,9,6,3
T000537,U0260,P0196,2.0,4.0,2024-02-25 00:32:00,Credit Card,2024-02-25,0,6,2
T000538,U0129,P0193,4.0,4.0,2024-07-20 23:52:00,Credit Card,2024-07-20,23,5,7
T000539,U0388,P0154,3.0,4.0,2024-10-02 00:41:00,Net Banking,2024-10-02,0,2,10
T000540,U0259,P0064,3.0,4.0,2024-05-03 19:40:00,Credit Card,2024-05-03,19,4,5
T000541,U0187,P0179,4.0,2.0,2024-11-29 08:08:00,Debit Card,2024-11-29,8,4,11
T000542,U0080,P0072,2.0,4.0,2024-12-06 12:12:00,Credit Card,2024-12-06,12,4,12
T000543,U0202,P0020,3.0,4.0,2024-03-01 09:01:00,Credit Card,2024-03-01,9,4,3
T000544,U0015,P0028,1.0,5.0,2024-05-30 23:08:00,Debit Card,2024-05-30,23,3,5
T000545,U0334,P0152,1.0,4.0,2024-02-02 01:28:00,UPI,2024-02-02,1,4,2
T000546,U0435,P0031,3.0,1.0,2024-06-02 12:17:00,Credit Card,2024-06-02,12,6,6
T000547,U0056,P0037,3.0,5.0,2024-09-06 01:33:00,Debit Card,2024-09-06,1,4,9
T000548,U0262,P0108,4.0,3.0,2024-02-29 19:52:00,UPI,2024-02-29,19,3,2
T000549,U0229,P0069,4.0,3.0,2024-12-21 05:58:00,Net Banking,2024-12-21,5,5,12
T000550,U0013,P0048,1.0,4.0,2024-09-07 23:03:00,Credit Card,2024-09-07,23,5,9
T000551,U0206,P0025,3.0,4.0,2024-07-04 07:33:00,Credit Card,2024-07-04,7,3,7
